stem	boards	size	ptsNoneOpened	youCompletion	topQCompletion	frontierCompletion	uncontestedPerGame
ALME	39	2.6923	10400	0.52632	0.66667	0.58333	6.043
GERM	31	3.5484	10400	0.5625	1	0.5625	6.043
LIAS	64	2.625	10400	0.33333	0.5	0.4	6.043
FETE	24	2.3333	10200	0.84615	0.33333	0.70833	5.9268
SADI	52	2.9423	10200	0.625	0.66667	0.625	5.9268
ARBS	25	2.64	10200	0.5		0.51613	5.9268
SEAME	26	2.8462	10200	0.8		0.83333	5.9268
MATH	26	2.0769	10200	0.72727	1	0.80952	5.9268
EDITS	21	2.4286	10200	0.33333		0.45455	5.9268
SHALE	22	2.2727	10200	0.76316	0.875	0.84783	5.9268
EONS	110	2.5727	10200	0.57692	0.4	0.57576	5.9268
DERATE	27	2.3333	10200	0.8	1	0.82143	5.9268
TOTS	24	2	10200	0.5	0.625	0.60714	5.9268
RESID	40	2.8	10200	0.78261	1	0.85714	5.9268
TRITE	55	2.3636	10200	0.78125	1	0.87037	5.9268
PELE	25	2.44	10000	0.46154		0.63158	5.8106
ANTAR	28	2.6071	10000	1	0.5	0.65	5.8106
NIDS	21	2.0952	10000	0.46154	0.5	0.53333	5.8106
LOCH	26	2.8077	10000	0.72414	0.25	0.75862	5.8106
PILA	38	3.4474	10000	0.5		0.4375	5.8106
PALI	38	2.7895	10000	0.5	0.625	0.63158	5.8106
BRIT	31	2.7742	10000	0.80556	1	0.84783	5.8106
CANTO	24	2.625	10000	0.75	0.42857	0.68421	5.8106
MELL	22	2.8636	10000	0.78125	1	0.81081	5.8106
PEEL	24	2.4583	10000	0.68571	0.625	0.73333	5.8106
FATE	57	2.2982	9800	0.82258	0.84615	0.86916	5.6944
DEMAN	23	2.4783	9800	0.66667	1	0.73684	5.6944
PORIN	22	2.8636	9800	0.69231	0.70588	0.69565	5.6944
TROT	77	2.2727	9800	0.55556	0.5	0.65217	5.6944
PERM	33	3.6061	9800	0.35294	1	0.71429	5.6944
TITLE	30	3.3667	9800	1	0.81818	0.85714	5.6944
LOOSE	25	3.04	9800	0.60465		0.88333	5.6944
AGENT	20	2.75	9800	0.78947		0.7619	5.6944
URDE	28	2.3929	9800		0.66667	0.41667	5.6944
MARLE	27	2.3333	9800	0.81633	0.9	0.85455	5.6944
REMEN	23	2.8261	9600	0.85714		0.76471	5.5782
BIAS	30	3.1333	9600			0.3	5.5782
TALON	39	2.9231	9600	0.45455		0.68421	5.5782
GORI	36	2.8889	9600	0.5	0.75	0.61111	5.5782
ARLED	26	2.2692	9600	0.625	0.375	0.5	5.5782
BEAL	25	2.2	9600	0.87879	0.66667	0.86364	5.5782
AUTO	33	3.0909	9600		0.33333	0.33333	5.5782
ALMS	30	2.4	9600	0.58333		0.47619	5.5782
LENTO	34	2.8529	9600	0.5	0.83333	0.7	5.5782
LOSER	36	2.1944	9600	0.89583	0.92308	0.86957	5.5782
DECO	32	2.8125	9600	0.64286		0.6875	5.5782
ROINS	24	2.1667	9600	0.76923		0.66667	5.5782
TITHE	21	2.8571	9400	0.80952	0.88889	0.84615	5.4619
SAUTE	29	2.2069	9400	0.83333	0.75	0.83333	5.4619
DOGE	25	2.24	9400	0.88889	0.7	0.82353	5.4619
BISE	22	2.2727	9400	0.53333	1	0.61905	5.4619
GRADE	23	2.6957	9400	0.96429	0.75	0.86842	5.4619
PANEL	21	2.7619	9400		0.66667	0.64286	5.4619
SAIS	50	2.04	9400	0.5	0.5	0.57692	5.4619
STARN	34	2.2353	9400	0.82143	0.9	0.89583	5.4619
TRINS	23	2.2174	9400	0.5		0.5	5.4619
PRENT	32	2.3125	9200	0.70588	0.8	0.72727	5.3457
SMEE	27	2.4815	9200	0.55556	0.5	0.58824	5.3457
SAINE	38	2	9200	0.84091	1	0.87931	5.3457
PROLE	25	2.84	9200	0.71429	0.6	0.76923	5.3457
THIR	55	3	9200		0.5	0.42857	5.3457
INGEST	20	2.4	9200	0.57143	0.75	0.69231	5.3457
NUDE	42	2.7381	9200	0.83721	0.33333	0.85106	5.3457
REDOS	22	2.5	9200	0.44444	0.5	0.45455	5.3457
FREET	23	2.8261	9200	0.76471		0.71429	5.3457
SILEN	44	3.0909	9000	0.6	0.57143	0.76923	5.2295
FIRS	28	2.1786	9000	0.68421	0.5	0.65385	5.2295
TUND	26	2.8462	9000	0.57143	0.6	0.66667	5.2295
MARG	29	3.2759	9000	0.75	0.8125	0.80851	5.2295
RAMEN	28	2.25	9000	0.69231	1	0.73684	5.2295
OUTERS	23	2.7826	9000	0.77966	0.93333	0.86441	5.2295
ELATER	24	2.6667	9000	0.69231	0.83333	0.85714	5.2295
SIEN	150	2.6267	9000	0.5	0.66667	0.56522	5.2295
MAILE	22	3.5455	9000	0.75758	1	0.89394	5.2295
MOPE	27	3.037	9000	0.73529	0.66667	0.84615	5.2295
TOLD	25	2.24	8800	0.5		0.45455	5.1133
HOIST	29	2.931	8800	0.92105	0.75	0.89796	5.1133
LAIC	33	2.5152	8800	0.16667	1	0.5	5.1133
SMITE	26	2.3846	8800	0.875	0.7	0.86957	5.1133
SMIR	32	2.5312	8800		0.16667	0.64286	5.1133
TORC	36	2.5556	8800	0.42857	0.5	0.55	5.1133
LANA	50	2.52	8800	0.73333	0.5	0.68421	5.1133
TAES	21	2	8800	0.5	0.5	0.5	5.1133
NODS	23	2.0435	8800	0.5625	0.5	0.55	5.1133
EFTS	25	2.6	8800	0.5	0.4	0.5	5.1133
URITE	36	2.4167	8800	0.66667	1	0.6875	5.1133
RETAIL	20	2.2	8800	0.93333	0.81818	0.89744	5.1133
STARR	34	2.3235	8800	0.85	1	0.92857	5.1133
NATTER	23	2.3043	8800	0.87097	0.83333	0.9	5.1133
TOTAL	22	2.5909	8800	0.75	0.33333	0.6	5.1133
STOT	30	2.4	8800	0.5	0.5	0.63158	5.1133
SNIT	80	2.2	8600	0.80952	0.66667	0.83333	4.9971
FRET	60	2.1667	8600	0.79167	0.71429	0.81395	4.9971
ORALS	28	2.3214	8600	0.64286	0.75	0.66667	4.9971
WADE	34	3.0294	8600	0.63462	0.875	0.84848	4.9971
GRID	23	3.0435	8600	0.82143	0.75	0.775	4.9971
STINT	31	2.4839	8600	0.88571		0.8913	4.9971
DAINT	28	2.2857	8600	1	0.33333	0.8	4.9971
AWES	21	2.381	8600	0.4	0.5	0.57143	4.9971
HURT	27	2.5556	8400	1	0.375	0.75	4.8809
RUDI	24	3.7917	8400	1	0.6	0.625	4.8809
WATS	24	2.0417	8400	0.7037	0.71429	0.69231	4.8809
GEAT	49	2.2449	8400	0.85294	0.7	0.84783	4.8809
RATINE	43	2.2791	8400	0.84615	0.66667	0.88235	4.8809
LOOR	24	2.5833	8400	0.5	0.5	0.59091	4.8809
METRE	37	2.2973	8400	0.66667	0.85714	0.8	4.8809
CARSE	22	2.1364	8400	0.8	0.75	0.82857	4.8809
RORT	42	2.381	8400	0.66667	0.8	0.69231	4.8809
NERTS	73	2	8400	0.5	0.7	0.59091	4.8809
CEAS	35	2.6286	8400	0.96429	1	0.88889	4.8809
RESES	27	2.3333	8400	0.5		0.45455	4.8809
SNAIL	29	2.3103	8400	0.86364	1	0.82759	4.8809
HARP	26	3.1154	8400	0.75862	1	0.80645	4.8809
HOUR	26	2.5	8200	0.68	0.75	0.75676	4.7647
BLAE	42	2.7381	8200	0.77778	0.5	0.72727	4.7647
LIENS	22	2	8200	0.5	0.75	0.6	4.7647
RAPT	28	2.3929	8200	0.45455	0.66667	0.57895	4.7647
ROIST	36	2.5833	8200	0.90323	1	0.875	4.7647
DELIS	33	2.303	8200	0.77778	1	0.66667	4.7647
TECH	29	2.5517	8200	0.375		0.5	4.7647
SNOOT	20	2.4	8200	0.8125	1	0.80769	4.7647
PHASE	24	3.25	8200	0.82609		0.83333	4.7647
GLEE	22	3.5455	8200	0.46667	0.75	0.55556	4.7647
REGAL	23	3.1304	8200	0.69231	0.75	0.7619	4.7647
SOUS	28	2.5357	8200	0.86364	0.63636	0.86957	4.7647
SIPE	35	2.2571	8200	0.66667	0.875	0.76923	4.7647
SOOTE	28	2.3214	8200	0.86667	1	0.875	4.7647
CORER	21	2.4762	8000	0.6	0.33333	0.75676	4.6485
AGAS	29	2.931	8000	0.5	0.33333	0.45455	4.6485
TESTA	33	2.1212	8000		0.625	0.66667	4.6485
SWAN	20	2.45	8000	0.81818	1	0.80952	4.6485
TATH	29	2.1724	8000	0.66667		0.73077	4.6485
RUED	48	2.2292	8000	0.5	0.66667	0.5	4.6485
NITRO	46	2.3913	8000	0.6	0.8	0.73684	4.6485
UNCE	30	4.6333	8000	0.33333	0.28571	0.36364	4.6485
DINO	47	2.5532	8000	0.44444		0.45455	4.6485
COIT	47	2.3617	7800	0.72222	0.66667	0.8125	4.5322
RILED	26	2.0385	7800	0.5	0.5	0.5	4.5322
TOOM	21	2.3333	7800	0.75	0.5	0.83871	4.5322
NIPS	22	2.1364	7800	0.54545	0.5	0.60714	4.5322
CREAM	21	2.619	7800	0.73684	1	0.7619	4.5322
REMIT	25	2.4	7800	0.75	1	0.80769	4.5322
TREEN	31	2.0645	7600	0.82353	1	0.88095	4.416
TEERS	39	2	7600	0.62963	0.72727	0.82857	4.416
RATOO	29	3.1379	7600	0.625	1	0.82609	4.416
OUTA	41	2.8537	7600		0.5	0.5	4.416
LEIR	77	2.1169	7600	0.90625	0.85714	0.88462	4.416
DERO	100	2.15	7600	0.5	0.75	0.63158	4.416
MERL	45	3.0444	7600	0.69231	0.5	0.64706	4.416
ARPEN	26	2.6538	7600	0.5		0.5	4.416
COLA	27	2.1852	7400	0.77778	0.9	0.83333	4.2998
MAIST	29	2.5517	7400	0.8		0.84848	4.2998
CAIN	50	2.24	7400	0.86111	0.66667	0.88462	4.2998
ROSIT	33	2.303	7400	0.86207	0.5	0.84848	4.2998
TREM	96	2.7917	7400	0.71429		0.70833	4.2998
DRAC	31	2.3548	7400	0.57143		0.64286	4.2998
NOES	39	2.1795	7400	0.5	0.5	0.5	4.2998
DITA	86	2.5349	7400	0.75		0.73077	4.2998
SOMA	42	2.5	7400	0.625		0.5625	4.2998
OMIT	47	3.2128	7400		1	0.7619	4.2998
CLAN	26	2.4231	7400	0.82759	1	0.88571	4.2998
HORDE	24	2.25	7200	0.89474	0.8	0.875	4.1836
SIREN	38	2.1579	7200	0.77778	0.875	0.84848	4.1836
CAUL	20	2.65	7200	0.81818	0.6	0.73684	4.1836
PEEN	30	2.1	7200	0.87805	1	0.88889	4.1836
DEARN	31	2.0645	7200	0.88889	1	0.9	4.1836
TEAK	27	2.5185	7200	0.75	1	0.75926	4.1836
OLDIE	21	2.6667	7200	0.76923		0.75	4.1836
SONNE	20	2.5	7200	0.7	1	0.85185	4.1836
NEDS	47	2.0213	7200	0.64706	0.5	0.7	4.1836
RETIE	70	2.3286	7200	0.71429	0.9	0.90196	4.1836
MOAT	39	2.2564	7200	0.89744	0.85714	0.90164	4.1836
TOROS	22	2	7000	0.5	0.5	0.5	4.0674
SUET	39	2.641	7000		0.375	0.375	4.0674
TEELS	22	2	7000	0.73529	0.5	0.825	4.0674
TEARED	20	2	7000	0.65385	0.5	0.8	4.0674
NAMER	26	2.0385	7000	0.84211	1	0.87097	4.0674
LOTA	77	2.4805	7000	0.83333	0.5	0.74074	4.0674
BEDE	23	2.9565	7000	0.75	1	0.71429	4.0674
ASHY	26	2.8077	7000	0.66667	0.3	0.44444	4.0674
NORM	47	3.4255	7000		1	0.8	4.0674
HIED	37	2.1622	7000	0.54545	0.5	0.55556	4.0674
REPOT	21	2.1429	7000	0.7	1	0.8	4.0674
MAUL	20	2.65	7000	1	1	0.55556	4.0674
CALO	27	2.5556	7000	0.25	0.5	0.5	4.0674
NIMS	24	2.125	7000	0.42857	0.5	0.54545	4.0674
HARTS	20	2.15	6800	0.74074	0.69231	0.79412	3.9512
TASK	20	2.5	6800	0.84		0.84	3.9512
ECHO	32	3.375	6800	0.25	0.8	0.54545	3.9512
MESH	31	2.5484	6800	0.58824	1	0.7619	3.9512
NILS	55	2	6800	0.5	0.5	0.5	3.9512
TETE	56	2.0179	6800	0.825	0.83333	0.82692	3.9512
FONT	23	2.3478	6800	0.66667	0.81818	0.82143	3.9512
DALT	37	2.1892	6800	0.8125	0.5	0.80556	3.9512
HILT	39	2.6154	6800	0.5	0.75	0.73077	3.9512
EASEL	27	2.4444	6800	0.80769	0.66667	0.84375	3.9512
ETEN	85	2.2353	6600	0.83333		0.5625	3.835
ONST	41	2.4634	6600	0.5	0.5	0.42857	3.835
SIAL	62	2.3065	6600	0.61538		0.68421	3.835
SUBA	22	3	6600		0.33333	0.33333	3.835
PUER	23	2.8696	6600	0.38462		0.38462	3.835
YALE	26	2.2308	6600	0.72727	0.66667	0.71429	3.835
TAPER	24	2.0833	6600	0.90909	1	0.93478	3.835
SEPT	55	2.8909	6600	0.7	0.5	0.6875	3.835
RUTH	21	2.619	6600	0.72727		0.64706	3.835
WEES	22	2.5455	6600	0.42857	0.5	0.46667	3.835
ACTIN	27	2.5926	6600	0.7	0.5	0.82353	3.835
TRIOS	36	2.3333	6400	0.5	0.83333	0.63636	3.7188
DENSE	23	2.087	6400	0.77273	0.83333	0.85185	3.7188
NOON	20	2.85	6400	0.82609	0.85714	0.81579	3.7188
ACNE	66	2.2879	6400	0.75758	0.85714	0.78378	3.7188
RELIE	31	2.5161	6400	0.66667	0.75	0.84	3.7188
DEEM	20	2.6	6400	0.83333		0.77778	3.7188
BOTA	22	2.1818	6400	0.66667	0.66667	0.71429	3.7188
SELLA	32	2.4688	6400	0.5		0.55556	3.7188
CREES	20	2.35	6400	0.75	0.75	0.70588	3.7188
FEAL	21	2.1429	6400	0.83333	1	0.85714	3.7188
WEAN	26	2.3462	6400	0.95652	0.6	0.875	3.7188
FETA	41	2.2439	6400	0.82609	0.75	0.84	3.7188
SUER	28	2.1429	6400	0.8	0.5	0.77273	3.7188
SONDE	36	2.3056	6400	0.92308	1	0.89744	3.7188
PION	26	3.2308	6200	0.71429		0.54545	3.6026
GATER	40	2.1	6200	0.90625	0.92857	0.94872	3.6026
THAR	55	2.2364	6200	0.33333	0.75	0.76	3.6026
CLON	21	4	6200	0.88	1	0.92537	3.6026
HISS	21	2.6667	6200	1	0.5	0.64286	3.6026
CHIA	36	2.6944	6200	0.75	0.5	0.66667	3.6026
ROAN	60	2.2667	6200	0.81081	0.83333	0.86441	3.6026
ARETE	63	2.0476	6200	0.93478	1	0.94444	3.6026
CAROL	26	3.0385	6200			0.66667	3.6026
SEEM	27	2.3333	6200	0.875	1	0.82143	3.6026
NERD	67	2.2388	6200	0.89286	0.83333	0.86486	3.6026
ANIL	108	2.5648	6000	0.5	0.88889	0.72727	3.4863
EAGER	22	2	6000	0.83333	0.66667	0.81818	3.4863
GIRD	25	3.72	6000	0.5	0.4	0.42857	3.4863
GIRT	47	3	6000	0.63636		0.70588	3.4863
IDEA	108	3.0926	6000	0.25	0.83333	0.77273	3.4863
MEANE	21	2.7619	6000	0.77778	1	0.92	3.4863
HAUN	22	3.1364	6000	0.75	0.85714	0.83871	3.4863
SLANT	36	2.8333	6000	0.86842	0.8	0.90385	3.4863
STEEN	21	2.0476	5800	0.94444	0.875	0.88462	3.3701
DOLT	29	2.0345	5800	0.83333	0.75	0.80645	3.3701
MINAR	32	3.0625	5800		0.5	0.66667	3.3701
LOTO	27	2.1111	5800	0.88889	0.5	0.77778	3.3701
PEARE	33	2.1212	5800	0.88889	0.94444	0.93548	3.3701
TRESS	30	2.5667	5800			0.5	3.3701
PAROL	24	3.25	5800	0.76923	0.8	0.8	3.3701
FRAP	21	3.4286	5800	0.68182	1	0.8125	3.3701
INERT	90	2.4778	5800	0.81818	0.91667	0.86957	3.3701
TONY	31	2.8065	5600	1	0.63636	0.66667	3.2539
PRAD	26	2.4231	5600	0.6	1	0.63158	3.2539
SUPE	20	3.8	5600	0.84211		0.85185	3.2539
SILER	27	2	5600	0.89286	1	0.90476	3.2539
ORBS	22	2.8182	5600	0.6	0.5	0.64286	3.2539
SLIDE	32	2.5	5600	0.85714	0.92308	0.91489	3.2539
PORN	21	2.4762	5600	0.33333	0.4	0.63636	3.2539
GETA	45	2.1556	5600	0.5		0.6	3.2539
STREW	21	2.2857	5600	0.75	0.75	0.75	3.2539
SAIM	26	2.1154	5600	0.82353	1	0.8	3.2539
STIME	32	2.3125	5600	0.66667	0.75	0.81818	3.2539
NETE	108	2.0556	5600	0.9	0.875	0.89744	3.2539
SUNI	25	2.08	5600	0.625		0.625	3.2539
BEIN	26	2.7308	5600	0.83333	0.33333	0.71429	3.2539
HIRER	23	2	5600	0.875	0.875	0.86667	3.2539
DERM	47	3.5532	5600	0.83333		0.81818	3.2539
MOAN	36	2.6944	5400	0.85714	0.90909	0.92857	3.1377
IDENT	49	2.8776	5400		0.75	0.66667	3.1377
ICON	37	2.7568	5400			0.4	3.1377
GOLE	30	2.2333	5400	0.89655	0.77778	0.86364	3.1377
SUITE	25	2.88	5400	1	1	0.85	3.1377
DETER	31	2.0323	5400	0.88889	1	0.86957	3.1377
DURO	29	2.5517	5400	0.6	1	0.63636	3.1377
RENAIL	24	2.4583	5400	0.89474	0.84615	0.91176	3.1377
TRIST	56	2.4286	5400	0.25		0.625	3.1377
STEALE	26	2.4231	5400	0.91837	1	0.94545	3.1377
STINGE	23	2.7391	5400	0.86792	0.89474	0.9322	3.1377
DRANT	26	2.3846	5400	1	0.6	0.66667	3.1377
STEARE	35	2.1429	5400	0.95161	1	0.95714	3.1377
TOPER	30	2.4	5400	0.80392	0.8	0.90625	3.1377
STRIA	67	2.5672	5400	1		0.75	3.1377
EBON	23	3.2609	5400			0.5	3.1377
HETH	36	2.5556	5200	1		0.64286	3.0215
DEEP	21	2.0952	5200	0.9375	0.5	0.84	3.0215
SAIC	34	2.3529	5200			0.54545	3.0215
KATS	21	2.0952	5200	0.45455		0.47059	3.0215
GAIR	39	2	5200	0.71429	0.875	0.79412	3.0215
ERIC	108	3.1852	5200	0.33333		0.61538	3.0215
ARRIS	29	2.4138	5200	0.5	0.5	0.45455	3.0215
IRIS	45	2.9111	5200	0.375	0.6	0.5625	3.0215
MILER	21	2.381	5200	0.76316	0.72727	0.81818	3.0215
DATA	27	2.5556	5200	0.33333		0.375	3.0215
DOAT	54	2.537	5200	0.89231	1	0.91398	3.0215
DISA	28	2.5714	5200		0.33333	0.66667	3.0215
ACID	33	2.8485	5200	0.57143		0.6	3.0215
STEIN	55	2.1455	5000	0.90698	0.83333	0.9434	2.9053
SEINE	67	2.4925	5000	0.66667	0.81818	0.86364	2.9053
PAREN	30	2.8	5000	0.83333	0.66667	0.89655	2.9053
REOS	32	2	5000	0.5		0.5	2.9053
THIO	27	3.037	5000	0.4		0.4	2.9053
ALOE	85	2.7882	5000			0.54545	2.9053
LORN	20	2.1	5000	0.5	0.5	0.5	2.9053
PERC	30	3.2	5000			0.55556	2.9053
DIRT	59	2.3729	5000	1	0.8	0.90625	2.9053
SERAI	88	2.375	5000		0.71429	0.76471	2.9053
MORNE	23	2.1304	5000	0.88235	0.85714	0.84	2.9053
TROPE	20	2.5	5000	0.86957		0.9	2.9053
SINGE	49	2.6939	5000	0.86869	0.94737	0.95122	2.9053
REACT	33	2.4242	5000	0.625	1	0.83333	2.9053
STERNA	24	2.375	4800			0.33333	2.7891
OPAL	43	3.1395	4800			0.42857	2.7891
NORITE	30	2.1333	4800			0.5	2.7891
PAIS	40	2.325	4800	0.76923		0.78571	2.7891
SAUL	27	2.6296	4800	0.5	0.7	0.8	2.7891
HAEM	28	2.3214	4800	0.25	1	0.625	2.7891
GROT	24	2.2083	4800	1	1	0.73333	2.7891
AMIR	38	2.1842	4800	0.5	1	0.78571	2.7891
BLETS	21	2.381	4800	0.44444	0.66667	0.55556	2.7891
RATU	51	2.3922	4800		0.5	0.5	2.7891
THEIN	28	2.3214	4600		0.5	0.5	2.6729
AIREST	31	2.129	4600		0.75	0.82353	2.6729
UNDO	28	2.75	4600		0.25	0.25	2.6729
BRINE	20	2.35	4600	0.75	0.8	0.86957	2.6729
CARAT	31	2.9355	4600	0.97222	1	0.92857	2.6729
DARG	26	3.1923	4600	0.33333	0.5	0.4	2.6729
TOLAN	41	2.7805	4600	0.66667	0.66667	0.78571	2.6729
LONER	39	2.2564	4600	0.93421	1	0.96341	2.6729
ESILE	39	2.6667	4600	0.5	0.77778	0.75	2.6729
ORRA	45	2.7556	4600		0.33333	0.5	2.6729
SOREL	31	2.3548	4600			0.7	2.6729
DONER	34	2.0588	4400	0.75	0.91667	0.94231	2.5567
RUER	27	2.4444	4400	0.5		0.46154	2.5567
UTIS	52	2.9038	4400	0.33333		0.33333	2.5567
APOS	20	2.75	4400			0.25	2.5567
FERM	22	2.6818	4400	0.5		0.73333	2.5567
TABI	28	2.3214	4400			0.625	2.5567
TOPH	23	3.1304	4400	0.5		0.73333	2.5567
LOTI	43	2.1395	4400	1	1	0.73333	2.5567
OLID	38	3.2895	4400	0.4		0.5	2.5567
GONER	21	2.0476	4400	0.85714	1	0.90323	2.5567
THON	21	2.4286	4400	0.66667		0.63636	2.5567
THOLE	21	2.381	4400	0.5		0.66667	2.5567
LEDE	41	2.2683	4400	0.625		0.75	2.5567
CETE	43	2.0698	4200	0.81818	1	0.85714	2.4404
NENE	38	2.2632	4200	0.75	0.5	0.73333	2.4404
AMID	42	3.7143	4200		0.33333	0.66667	2.4404
SOOLE	27	2.3333	4200	0.8		0.90909	2.4404
MELS	23	2.3478	4200	0.5	0.5	0.5	2.4404
AYRE	32	2.3438	4200	0.625	0.5	0.58333	2.4404
HANSE	28	2.3571	4200	0.6		0.66667	2.4404
DEATH	21	2.1905	4200	0.84615	0.75	0.84211	2.4404
NOOSE	32	2.75	4200	0.86364	1	0.93617	2.4404
YEST	49	2.6531	4200	0.5		0.6	2.4404
HIDER	26	2.1538	4200	0.81818	0.75	0.82353	2.4404
LAREE	36	2.0556	4000	0.91667	1	0.95	2.3242
LADEN	22	2.0909	4000	1	1	0.90909	2.3242
YEAN	23	2.3043	4000	0.75	1	0.86957	2.3242
GNAR	71	2.9577	4000	0.66667		0.7	2.3242
AIAS	33	2	4000	0.6		0.58333	2.3242
LOMA	21	2.1429	4000	0.75	1	0.8	2.3242
TAINT	32	2.1875	4000	0.91667	0.5	0.91429	2.3242
MICA	21	3.0952	4000	0.5		0.5	2.3242
TINTER	27	2.4444	4000	0.88235	0.75	0.92982	2.3242
ELOIN	36	2.2778	4000			0.66667	2.3242
DURA	30	2.9667	4000	1		0.76923	2.3242
SYNE	26	2.8846	4000	0.66667		0.64286	2.3242
ENGS	28	2.2143	4000	0.44444	0.4	0.42857	2.3242
KART	22	3.2273	4000	0.4375		0.85	2.3242
DUET	33	2.8788	4000	0.78571	1	0.875	2.3242
LEPT	32	3.1562	4000	0.33333	0.66667	0.625	2.3242
FANE	29	2	4000	0.6875	0.875	0.82353	2.3242
DINAR	25	2.44	4000			0.66667	2.3242
CIRE	67	2	4000	0.96429	0.91667	0.9375	2.3242
SEER	63	2	4000	0.93243	0.86364	0.94565	2.3242
RIEM	41	2.122	4000	0.91304	1	0.92	2.3242
SERAC	26	2	4000		1	0.75	2.3242
SOLDE	22	2.5455	4000	0.74074	1	0.9375	2.3242
SIND	27	2.1111	4000	0.75	0.5	0.81818	2.3242
RENTAL	24	2.625	4000	1	1	0.83333	2.3242
OLEIN	40	2.65	4000			0.57143	2.3242
ABED	25	2.52	3800	0.66667		0.53333	2.208
DIEL	41	2.0244	3800	0.66667	0.5	0.78571	2.208
TIRO	102	2.2647	3800	0.75	0.33333	0.63636	2.208
UNIS	41	2.4878	3800	0.57143		0.54545	2.208
BENE	21	2.9048	3800	0.88889	0.57143	0.83333	2.208
WAES	26	2	3600	0.66667		0.58333	2.0918
MAIRE	30	2	3600	0.96429	1	0.92105	2.0918
TENET	25	2	3600	0.90909	0.9	0.89286	2.0918
ERRS	32	2	3600	0.5	0.75	0.6	2.0918
HATER	52	2.0192	3600	0.96203	1	0.97938	2.0918
IDLES	27	2.3704	3600	0.66667	0.5	0.57143	2.0918
SLANE	28	2	3600	0.75	1	0.875	2.0918
SMALT	21	3	3600			0.5	2.0918
FEARE	24	2.3333	3600	0.96875	1	0.94872	2.0918
FENI	25	2.32	3600	0.33333		0.8	2.0918
IDLER	26	2.2308	3600		0.5	0.625	2.0918
RIELS	25	2.04	3600	0.5	0.5	0.5	2.0918
RESITE	31	2.1935	3600	0.88462	1	0.93548	2.0918
ISLES	33	2.303	3600			0.33333	2.0918
SORTIE	28	2.1071	3600	0.875	0.83333	0.90909	2.0918
STOPE	25	2.68	3600	0.91304	1	0.94915	2.0918
ISLED	26	2.7692	3600			0.33333	2.0918
BESTI	22	3	3600	0.25	0.75	0.66667	2.0918
LAGER	20	2.05	3600	0.95238	0.71429	0.93939	2.0918
EMOS	29	2.2759	3600	0.5	0.66667	0.5625	2.0918
NOTER	61	2	3600	0.96591	0.9375	0.98039	2.0918
ASTONE	20	2.3	3600		0.5	0.77778	2.0918
TSAR	68	2.1176	3400	0.85714	0.75	0.8125	1.9756
LINO	48	2.0625	3400	0.75		0.8	1.9756
ANTRE	51	2.0196	3400	0.92308	0.83333	0.92105	1.9756
TRET	135	2.1185	3400	1	1	0.88889	1.9756
TETH	40	2.375	3400	0.72222		0.875	1.9756
UREA	75	2.36	3400		0.33333	0.5	1.9756
LOIR	44	2.2045	3200		1	0.71429	1.8594
GLAIR	30	3.0333	3200			0.6	1.8594
ESTRIN	34	2.5294	3200			0.66667	1.8594
ARNA	48	2.375	3200		0.5	0.5	1.8594
INTRO	49	2.4082	3200	0.6		0.77778	1.8594
DAIS	32	2.125	3200	0.5		0.5	1.8594
TOEA	75	2	3200	0.95833	0.5	0.86667	1.8594
SNARL	20	2.7	3200	0.72727	1	0.86667	1.8594
DEIL	47	2	3200	0.83333		0.8	1.8594
MARTEN	21	2.4286	3200		0.75	0.8	1.8594
STYE	26	2.1154	3200	0.8	0.85714	0.84615	1.8594
LARGE	25	3.2	3200	0.75	0.85714	0.83333	1.8594
REEF	20	2.25	3200	0.82609	1	0.86207	1.8594
LATHI	20	2.45	3200	1	1	0.85714	1.8594
TYNE	28	2.3571	3200	0.84211	0.8	0.84615	1.8594
NEMA	70	2.4286	3200	1	0.33333	0.71429	1.8594
COTH	21	2	3200	0.6875		0.81818	1.8594
EROSE	47	2.4043	3200		0.6	0.6	1.8594
TORAN	38	2.5263	3200			0.75	1.8594
SEIR	96	2	3200	0.93939	0.875	0.93243	1.8594
TETRA	32	2.1875	3200	0.83333		0.83333	1.8594
NONA	35	2.7143	3200		1	0.6	1.8594
ALIT	39	2.9744	3200		0.5	0.5	1.8594
EGER	40	2.75	3200		0.66667	0.66667	1.8594
EGRET	24	2.5	3200		0.75	0.75	1.8594
ABLET	21	2.8571	3200	0.8	0.5	0.8	1.8594
AGLET	22	2.7273	3200		0.5	0.5	1.8594
SIDH	23	2.3478	3000			0.25	1.7432
PELA	49	2.5714	3000	0.66667	0.5	0.7	1.7432
ORMER	22	2.6818	3000	0.5	0.5	0.5	1.7432
DRAM	32	2.4062	3000	0.8	0.75	0.8	1.7432
LAMA	21	2.3333	3000	0.57143		0.57143	1.7432
TROY	22	2.6364	3000	0.92308	0.75	0.875	1.7432
GOER	29	2.1379	3000	0.84615	0.75	0.93333	1.7432
GEAN	35	2.0571	3000	0.92	1	0.94286	1.7432
MOER	39	2.1282	3000	0.66667	0.5	0.75	1.7432
AIRY	22	2.4545	3000		0.5	0.66667	1.7432
TOGE	38	2.5526	3000	0.75	1	0.85	1.7432
NOUL	31	3.129	3000	1	0.6	0.84211	1.7432
GILA	31	2.5161	3000	0.5		0.5	1.7432
SAMA	21	2.4286	3000	0.4		0.4	1.7432
