key	len	boards	present	found	foundByOpp	cellmateMissedPts	missedPts	completion
ACELV	5	10	21	9	10	6400	9600	0.4286
ACPS	4	54	108	24	26	6400	33600	0.2222
EHLOT	5	54	115	5	9	6400	88000	0.04348
AHPRS	5	24	48	20	10	6400	22400	0.4167
ELORU	5	14	28	8	10	6400	16000	0.2857
FILM	4	41	94	13	6	6400	32400	0.1383
EMPT	4	52	104	16	15	6400	35200	0.1538
MOSTU	5	22	49	7	7	6400	33600	0.1429
ERSTU	5	48	96	8	24	6400	70400	0.08333
BNSU	4	58	146	50	26	6400	38400	0.3425
FLOW	4	24	55	16	10	6400	15600	0.2909
AHSSW	5	14	33	13	5	6400	16000	0.3939
AAGNS	5	51	129	4	12	6400	100000	0.03101
APRSS	5	18	36	26	14	6400	8000	0.7222
DESW	4	59	118	46	21	6400	28800	0.3898
DFI	3	203	406	96	74	6400	31000	0.2365
EFILT	5	17	34	10	11	6400	19200	0.2941
ACEES	5	30	60	8	11	6400	41600	0.1333
BINRU	5	18	39	5	4	6400	27200	0.1282
ERRSU	5	25	50	10	9	6400	32000	0.2
AILNP	5	22	44	8	8	6400	28800	0.1818
CEHIN	5	16	32	16	13	6400	12800	0.5
DGIS	4	57	114	34	26	6400	32000	0.2982
ACLLS	5	14	28	10	12	6400	14400	0.3571
BRSTU	5	29	61	18	12	6400	34400	0.2951
ADGRS	5	29	61	10	10	6400	40800	0.1639
AIMNR	5	80	160	8	24	6400	121600	0.05
DEG	3	432	864	110	88	6400	75400	0.1273
EHRSW	5	22	44	8	2	6400	28800	0.1818
EORV	4	72	144	94	72	6400	20000	0.6528
AGLO	4	45	90	16	18	6400	29600	0.1778
AGSW	4	34	85	22	18	6400	25200	0.2588
BDIR	4	84	168	18	21	6400	60000	0.1071
EGOPR	5	13	28	7	3	6400	16800	0.25
AENPT	5	67	134	8	20	6400	100800	0.0597
BDO	3	165	330	120	94	6400	21000	0.3636
EOSTV	5	18	36	8	11	6400	22400	0.2222
AAMRS	5	22	44	8	5	6400	28800	0.1818
AGMRS	5	26	54	8	13	6400	36800	0.1481
CILOS	5	13	26	8	8	6400	14400	0.3077
AENPR	5	54	108	16	11	6400	73600	0.1481
ABEGL	5	12	30	6	3	6400	19200	0.2
ADELM	5	36	72	8	15	6400	51200	0.1111
ASWY	4	34	82	25	18	6400	22800	0.3049
MOOPS	5	17	38	8	6	6400	24000	0.2105
EIKNR	5	29	58	8	8	6400	40000	0.1379
COOP	4	23	46	16	14	6400	12000	0.3478
BOOST	5	21	42	28	30	6400	11200	0.6667
EINTU	5	79	158	8	24	6400	120000	0.05063
ACOR	4	288	721	13	24	6400	283200	0.01803
CEOSS	5	22	44	8	12	6400	28800	0.1818
ALLPS	5	20	40	14	18	6400	20800	0.35
ADELY	5	25	53	7	15	6400	36800	0.1321
AEOST	5	71	142	8	2	6400	107200	0.05634
EMO	3	363	726	68	60	6200	65800	0.09366
CHO	3	256	512	82	64	6200	43000	0.1602
FINO	4	70	155	15	12	6000	56000	0.09677
FIRT	4	36	72	35	21	6000	14800	0.4861
IKNR	4	22	44	15	14	6000	11600	0.3409
DEGS	4	75	150	37	18	6000	45200	0.2467
INSU	4	138	276	19	13	6000	102800	0.06884
ACKS	4	32	64	33	26	6000	12400	0.5156
EKOT	4	19	38	15	12	6000	9200	0.3947
INTY	4	61	150	9	7	6000	56400	0.06
PSTU	4	46	92	19	26	6000	29200	0.2065
CEST	4	151	302	17	30	6000	114000	0.05629
NOSU	4	121	242	17	21	6000	90000	0.07025
ELRU	4	125	250	139	105	6000	44400	0.556
BDEO	4	44	88	25	30	6000	25200	0.2841
OPSS	4	33	66	31	22	6000	14000	0.4697
ALSY	4	58	116	79	49	6000	14800	0.681
AFHS	4	37	74	15	13	6000	23600	0.2027
AFOR	4	105	253	10	12	6000	97200	0.03953
ACLY	4	30	69	15	10	6000	21600	0.2174
DPSU	4	35	86	17	7	6000	27600	0.1977
EGLS	4	75	150	29	16	6000	48400	0.1933
CGOS	4	30	60	15	9	6000	18000	0.25
ABLM	4	29	67	18	16	6000	19600	0.2687
AMSW	4	36	83	22	23	6000	24400	0.2651
MOPR	4	37	74	27	17	6000	18800	0.3649
ANNO	4	274	697	10	31	6000	274800	0.01435
NOY	3	249	643	60	40	5900	58300	0.09331
BNU	3	132	264	139	80	5900	12500	0.5265
EKN	3	215	430	74	48	5800	35600	0.1721
ELY	3	186	372	96	43	5800	27600	0.2581
DEF	3	266	532	83	75	5700	44900	0.156
ANSSW	5	32	64	17	17	5600	37600	0.2656
DNTU	4	41	82	20	34	5600	24800	0.2439
DENRTU	6	10	21	4	6	5600	23800	0.1905
DEEIMS	6	24	48	6	5	5600	58800	0.125
DEFIN	5	23	46	9	14	5600	29600	0.1957
GHINOS	6	13	26	4	6	5600	30800	0.1538
AGOT	4	62	124	24	26	5600	40000	0.1935
ABELRT	6	23	49	3	4	5600	64400	0.06122
ANRSW	5	14	28	7	14	5600	16800	0.25
EISTTW	6	8	16	4	2	5600	16800	0.25
ABEKR	5	13	35	23	15	5600	9600	0.6571
AHLLS	5	18	36	23	19	5600	10400	0.6389
AGORT	5	40	82	6	8	5600	60800	0.07317
ABELMS	6	4	8	4	1	5600	5600	0.5
AELNPR	6	11	22	4	4	5600	25200	0.1818
EITTW	5	17	34	7	3	5600	21600	0.2059
AELNRS	6	12	24	4	5	5600	28000	0.1667
EINRU	5	32	64	7	6	5600	45600	0.1094
CGINOS	6	18	42	7	8	5600	49000	0.1667
CEOPSS	6	4	8	4	2	5600	5600	0.5
ILMP	4	33	66	16	5	5600	20000	0.2424
DINO	4	152	304	14	13	5600	116000	0.04605
DINST	5	23	46	13	15	5600	26400	0.2826
AEIPTT	6	8	16	4	4	5600	16800	0.25
EINRV	5	16	32	13	13	5600	15200	0.4062
NOOSST	6	7	14	4	3	5600	14000	0.2857
EELLRS	6	14	28	18	13	5600	14000	0.6429
AEISST	6	24	48	4	2	5600	61600	0.08333
AHSS	4	41	82	14	8	5600	27200	0.1707
LOOSS	5	12	24	9	12	5600	12000	0.375
AMPRST	6	8	16	8	5	5600	11200	0.5
GHIRT	5	28	60	14	7	5600	36800	0.2333
DEPSU	5	10	26	4	2	5600	17600	0.1538
AALPS	5	57	145	4	7	5600	112800	0.02759
ACPR	4	45	90	42	31	5600	19200	0.4667
AALS	4	56	112	16	7	5600	38400	0.1429
HORSST	6	7	14	4	4	5600	14000	0.2857
GILNOP	6	7	14	8	4	5600	8400	0.5714
DEMORS	6	12	26	4	2	5600	30800	0.1538
EEHIRS	6	12	24	4	3	5600	28000	0.1667
DEMNOS	6	5	10	4	2	5600	8400	0.4
AGGINR	6	7	14	4	2	5600	14000	0.2857
COSSTU	6	5	10	4	3	5600	8400	0.4
AGINPR	6	11	22	12	18	5600	14000	0.5455
CSTU	4	53	106	22	26	5600	33600	0.2075
DEIORT	6	43	94	3	7	5600	127400	0.03191
EEILRS	6	44	88	4	21	5600	117600	0.04545
DEIKLN	6	8	17	4	3	5600	18200	0.2353
DDEENT	6	6	12	8	9	5600	5600	0.6667
ABKRS	5	8	16	7	5	5600	7200	0.4375
AGIMNT	6	15	30	16	18	5600	19600	0.5333
AISTW	5	36	72	45	28	5600	21600	0.625
ELORSV	6	6	12	6	6	5600	8400	0.5
ABDELS	6	7	14	4	4	5600	14000	0.2857
HNOOS	5	21	42	15	9	5600	21600	0.3571
AIOPST	6	10	20	4	3	5600	22400	0.2
DDEOST	6	11	22	4	4	5600	25200	0.1818
DEILMS	6	17	35	6	9	5600	40600	0.1714
DEILO	5	15	30	11	6	5600	15200	0.3667
DEINPS	6	15	31	7	10	5600	33600	0.2258
EEGRSS	6	10	23	3	0	5600	28000	0.1304
AGIKNR	6	10	20	6	11	5600	19600	0.3
DEILV	5	33	75	12	16	5600	50400	0.16
DEIMSS	6	16	34	4	3	5600	42000	0.1176
ABDEIL	6	5	12	5	5	5600	9800	0.4167
AGINPT	6	9	18	4	4	5600	19600	0.2222
AIMST	5	48	96	7	7	5600	71200	0.07292
FILT	4	25	50	22	18	5600	11200	0.44
ABEGRS	6	5	11	3	2	5600	11200	0.2727
DEEGS	5	22	44	9	7	5600	28000	0.2045
ADDENR	6	24	51	9	10	5600	58800	0.1765
AEMSTT	6	8	16	4	8	5600	16800	0.25
ALNOST	6	49	111	2	8	5600	152600	0.01802
AENNP	5	16	32	7	10	5600	20000	0.2188
ABSTU	5	40	114	3	0	5600	88800	0.02632
DEGNRU	6	10	21	4	3	5600	23800	0.1905
EEFILR	6	9	22	3	1	5600	26600	0.1364
BOORS	5	9	22	6	7	5600	12800	0.2727
EEFLRT	6	24	52	5	4	5600	65800	0.09615
ACKST	5	21	42	35	33	5600	5600	0.8333
GLOOS	5	12	24	7	6	5600	13600	0.2917
AENRW	5	11	22	7	2	5600	12000	0.3182
GMSU	4	22	55	29	10	5600	10400	0.5273
ABIRS	5	55	137	3	2	5600	107200	0.0219
CDEHOR	6	11	22	4	5	5600	25200	0.1818
CLOOS	5	11	22	9	7	5600	10400	0.4091
AEGRY	5	17	39	5	5	5600	27200	0.1282
ACKRST	6	6	12	6	8	5600	8400	0.5
DEEFR	5	21	46	5	9	5600	32800	0.1087
ACLOST	6	9	18	4	3	5600	19600	0.2222
AGNPS	5	14	28	15	18	5600	10400	0.5357
ADEHL	5	15	30	7	9	5600	18400	0.2333
ABIR	4	112	275	9	12	5600	106400	0.03273
ACEHLS	6	12	25	3	5	5600	30800	0.12
EENSTV	6	7	14	4	1	5600	14000	0.2857
ADELSW	6	6	14	3	1	5600	15400	0.2143
ACEERS	6	21	42	4	3	5600	53200	0.09524
ADEMNO	6	24	52	3	7	5600	68600	0.05769
EHP	3	358	716	72	57	5600	64400	0.1006
ADEGRT	6	20	40	10	11	5600	42000	0.25
ACELLR	6	8	17	7	9	5600	14000	0.4118
BEGINS	6	12	25	3	4	5600	30800	0.12
CDORU	5	12	25	6	1	5600	15200	0.24
ADEHSW	6	5	11	3	4	5600	11200	0.2727
EILLOT	6	11	22	4	1	5600	25200	0.1818
ADHRS	5	35	70	27	24	5600	34400	0.3857
EHORTT	6	6	12	4	6	5600	11200	0.3333
EHORSW	6	14	28	4	8	5600	33600	0.1429
BDENOR	6	6	12	4	4	5600	11200	0.3333
EHIRTT	6	14	29	17	17	5600	16800	0.5862
EIMNOS	6	6	12	4	3	5600	11200	0.3333
ADGS	4	40	80	32	19	5600	19200	0.4
ADELPS	6	9	18	4	1	5600	19600	0.2222
NPSU	4	29	58	16	19	5600	16800	0.2759
OPRU	4	30	60	24	25	5600	14400	0.4
ADEILV	6	9	18	6	4	5600	16800	0.3333
EILOOT	6	10	20	4	4	5600	22400	0.2
ADEGNT	6	4	8	4	2	5600	5600	0.5
ACDEF	5	23	46	9	10	5600	29600	0.1957
ADEEPS	6	11	22	4	6	5600	25200	0.1818
CEEHRS	6	4	8	4	2	5600	5600	0.5
EIMRSS	6	8	16	4	3	5600	16800	0.25
OPRSTU	6	7	17	2	1	5600	21000	0.1176
OPRSU	5	11	22	11	7	5600	8800	0.5
ACDEIN	6	10	20	4	5	5600	22400	0.2
ADEGLR	6	11	25	2	2	5600	32200	0.08
CEILRS	6	9	18	4	7	5600	19600	0.2222
EEMORT	6	34	71	2	22	5600	96600	0.02817
EIKPS	5	9	24	10	8	5600	11200	0.4167
EENOPR	6	35	82	2	4	5600	112000	0.02439
EIILLP	6	9	18	4	4	5600	19600	0.2222
CEILOR	6	9	18	8	9	5600	14000	0.4444
EGINSS	6	8	16	4	3	5600	16800	0.25
ACDEPR	6	10	20	4	5	5600	22400	0.2
OPSTT	5	14	28	7	4	5600	16800	0.25
EGILN	5	23	46	7	5	5600	31200	0.1522
BEILLR	6	4	8	4	5	5600	5600	0.5
EORRSU	6	7	14	6	8	5600	11200	0.4286
EELNSS	6	7	14	4	7	5600	14000	0.2857
ASTTU	5	39	86	8	4	5600	62400	0.09302
AEEFRT	6	17	34	4	2	5600	42000	0.1176
EERSSW	6	11	22	8	4	5600	19600	0.3636
ASTTW	5	18	41	7	6	5600	27200	0.1707
ADEHNR	6	12	24	6	11	5600	25200	0.25
CELTTU	6	5	10	4	3	5600	8400	0.4
EESTTW	6	11	22	4	2	5600	25200	0.1818
CEMORS	6	10	21	4	5	5600	23800	0.1905
BTU	3	158	316	166	84	5600	15000	0.5253
EHMS	4	76	152	58	18	5600	37600	0.3816
EILSTT	6	30	65	3	10	5600	86800	0.04615
EHLOST	6	33	71	3	11	5600	95200	0.04225
ACENP	5	13	26	7	5	5600	15200	0.2692
CEMOST	6	12	24	6	5	5600	25200	0.25
EHISTT	6	9	18	4	7	5600	19600	0.2222
ACDEPS	6	4	8	4	4	5600	5600	0.5
EMNORS	6	8	16	4	5	5600	16800	0.25
KOR	3	136	272	59	57	5500	21300	0.2169
DGO	3	199	398	127	101	5500	27100	0.3191
IKN	3	107	214	79	69	5500	13500	0.3692
AGIILNS	7	4	8	3	4	5400	9000	0.375
EHNORST	7	18	41	2	12	5400	70200	0.04878
ENNOSST	7	5	10	3	6	5400	12600	0.3
EIMORST	7	8	19	2	2	5400	30600	0.1053
EEILRST	7	35	73	3	7	5400	126000	0.0411
EINOSTT	7	27	56	2	3	5400	97200	0.03571
DELOSTT	7	7	15	2	7	5400	23400	0.1333
AEENRST	7	98	227	2	39	5400	405000	0.008811
ADEIPRS	7	10	23	2	1	5400	37800	0.08696
CEHINRS	7	8	16	3	2	5400	23400	0.1875
AGHINPS	7	5	12	2	0	5400	18000	0.1667
AEELSST	7	7	14	5	4	5400	16200	0.3571
EILRSST	7	7	14	3	9	5400	19800	0.2143
DELNORU	7	4	9	2	0	5400	12600	0.2222
AEGGILN	7	7	15	2	1	5400	23400	0.1333
ACEINRT	7	46	106	3	7	5400	185400	0.0283
EOPRSTU	7	15	32	13	10	5400	34200	0.4062
ACELRSS	7	6	13	2	4	5400	19800	0.1538
AEEHRRS	7	13	29	6	12	5400	41400	0.2069
ACEHRRT	7	6	12	3	3	5400	16200	0.25
AEEMNRS	7	7	14	3	4	5400	19800	0.2143
ACERSST	7	6	12	5	5	5400	12600	0.4167
ACDEIRS	7	13	28	2	3	5400	46800	0.07143
AEFLORT	7	4	9	2	2	5400	12600	0.2222
ACEILST	7	14	33	1	2	5400	57600	0.0303
BEIRSST	7	15	31	3	8	5400	50400	0.09677
ADENRSS	7	4	8	3	4	5400	9000	0.375
AEILMRS	7	5	10	5	3	5400	9000	0.5
ABDELST	7	5	12	2	2	5400	18000	0.1667
AGINORT	7	27	54	15	15	5400	70200	0.2778
GIINRST	7	12	24	11	5	5400	23400	0.4583
ACDERST	7	4	8	3	2	5400	9000	0.375
EIRSSTV	7	4	9	2	2	5400	12600	0.2222
ABDEELT	7	4	8	3	1	5400	9000	0.375
EEPRSTT	7	10	21	2	4	5400	34200	0.09524
AEIPRRS	7	16	34	3	8	5400	55800	0.08824
AEILNSS	7	15	30	3	7	5400	48600	0.1
EFILRST	7	8	16	9	5	5400	12600	0.5625
AGINRTT	7	10	20	11	7	5400	16200	0.55
ENNRSTU	7	4	8	3	1	5400	9000	0.375
DEHORST	7	6	12	3	2	5400	16200	0.25
AEIRSTW	7	9	20	5	5	5400	27000	0.25
DEIMNRS	7	5	10	5	4	5400	9000	0.5
DEIRSTV	7	4	8	3	5	5400	9000	0.375
AEEILRS	7	11	22	3	6	5400	34200	0.1364
ACGHINR	7	5	10	3	2	5400	12600	0.3
CEILORS	7	4	8	5	4	5400	5400	0.625
GIINRSS	7	4	8	3	1	5400	9000	0.375
BELRSTU	7	3	8	1	2	5400	12600	0.125
ADEILST	7	4	8	3	2	5400	9000	0.375
AEGIRST	7	38	98	1	7	5400	174600	0.0102
OPRSSTU	7	3	8	2	1	5400	10800	0.25
ABEILST	7	20	47	2	1	5400	81000	0.04255
CDEILLO	7	3	7	2	3	5400	9000	0.2857
AELMPRS	7	4	9	4	3	5400	9000	0.4444
ACEHMRS	7	5	10	5	3	5400	9000	0.5
ACEHMRT	7	5	10	5	3	5400	9000	0.5
GINNOST	7	8	16	3	9	5400	23400	0.1875
AELNPST	7	9	18	7	9	5400	19800	0.3889
ACEMOPR	7	4	8	3	0	5400	9000	0.375
EGIMNRS	7	4	9	2	4	5400	12600	0.2222
GILNSTU	7	5	11	2	4	5400	16200	0.1818
ABEORRT	7	4	9	2	0	5400	12600	0.2222
DEEIRSS	7	6	12	3	5	5400	16200	0.25
DEEORST	7	7	14	3	0	5400	19800	0.2143
LPSU	4	23	46	15	14	5200	12400	0.3261
EGINRRSST	9	2	4	2	1	5200	5200	0.5
LORU	4	39	78	29	25	5200	19600	0.3718
AIMM	4	35	70	13	12	5200	22800	0.1857
HRTU	4	68	153	15	18	5200	55200	0.09804
AAMR	4	66	132	15	8	5200	46800	0.1136
BIOS	4	54	134	9	12	5200	50000	0.06716
AIKN	4	91	286	5	17	5200	112400	0.01748
EKOS	4	42	84	31	22	5200	21200	0.369
ACGS	4	29	58	17	11	5200	16400	0.2931
BLOT	4	32	64	23	22	5200	16400	0.3594
DETY	4	42	84	13	7	5200	28400	0.1548
BILO	4	21	42	13	9	5200	11600	0.3095
DEW	3	256	512	140	87	5000	37200	0.2734
AEW	3	223	446	59	49	4900	38700	0.1323
AAPR	4	89	178	12	19	4800	66400	0.06742
DEOSW	5	11	22	10	9	4800	9600	0.4545
CMOS	4	36	72	18	11	4800	21600	0.25
EOPRW	5	8	16	6	7	4800	8000	0.375
EELV	4	14	28	12	9	4800	6400	0.4286
EPSTY	5	14	34	5	2	4800	23200	0.1471
CDEHI	5	14	28	10	4	4800	14400	0.3571
ELLPS	5	13	26	16	12	4800	8000	0.6154
AMRSU	5	63	172	3	3	4800	135200	0.01744
DEEG	4	30	60	16	16	4800	17600	0.2667
CEHRT	5	34	68	6	5	4800	49600	0.08824
ACKL	4	23	46	28	21	4800	7200	0.6087
AGLOS	5	16	32	6	10	4800	20800	0.1875
CLOSU	5	14	28	6	5	4800	17600	0.2143
AMRSW	5	10	24	4	8	4800	16000	0.1667
ACLOR	5	53	117	5	9	4800	89600	0.04274
LOSSU	5	11	22	6	7	4800	12800	0.2727
ACLSY	5	8	19	3	2	4800	12800	0.1579
BLOOS	5	13	26	6	5	4800	16000	0.2308
EMORV	5	6	12	6	3	4800	4800	0.5
ALSU	4	69	138	12	12	4800	50400	0.08696
CEMOR	5	14	28	12	9	4800	12800	0.4286
CESTU	5	24	48	6	22	4800	33600	0.125
COSY	4	27	54	14	13	4800	16000	0.2593
DORU	4	37	74	12	21	4800	24800	0.1622
AIKRS	5	22	50	4	5	4800	36800	0.08
EEKSS	5	18	36	12	5	4800	19200	0.3333
DEEK	4	29	73	6	7	4800	26800	0.08219
AIPRT	5	56	130	4	8	4800	100800	0.03077
COSS	4	38	76	18	17	4800	23200	0.2368
ABINS	5	25	62	5	8	4800	45600	0.08065
CDLO	4	32	64	16	16	4800	19200	0.25
ADPS	4	58	116	24	21	4800	36800	0.2069
AKRS	4	42	84	22	18	4800	24800	0.2619
KORST	5	16	35	4	6	4800	24800	0.1143
ADERV	5	20	40	10	16	4800	24000	0.25
EENW	4	41	82	16	26	4800	26400	0.1951
EEFL	4	18	36	24	15	4800	4800	0.6667
CIKST	5	13	26	16	14	4800	8000	0.6154
HLOST	5	17	34	8	10	4800	20800	0.2353
EMPST	5	15	30	6	4	4800	19200	0.2
AERRW	5	10	20	6	9	4800	11200	0.3
EENSW	5	18	39	8	12	4800	24800	0.2051
ALOSS	5	25	50	6	6	4800	35200	0.12
BLOST	5	13	26	10	8	4800	12800	0.3846
ORTTU	5	17	34	8	3	4800	20800	0.2353
EHORT	5	20	40	6	6	4800	27200	0.15
FILST	5	10	20	6	7	4800	11200	0.3
EFIRT	5	31	64	6	7	4800	46400	0.09375
EIRRW	5	8	16	6	5	4800	8000	0.375
CEISV	5	11	22	12	7	4800	8000	0.5455
FITT	4	16	32	16	13	4800	6400	0.5
AGNSS	5	20	40	22	18	4800	14400	0.55
DELRU	5	32	64	16	23	4800	38400	0.25
EIKP	4	9	26	9	6	4800	6800	0.3462
MOSS	4	30	60	20	20	4800	16000	0.3333
DENSU	5	55	110	72	35	4800	30400	0.6545
DEFI	4	68	136	14	15	4800	48800	0.1029
EPSY	4	39	90	13	8	4800	30800	0.1444
ACHNT	5	14	28	8	6	4800	16000	0.2857
AGSY	4	32	76	34	19	4800	16800	0.4474
ALMPS	5	14	31	8	5	4800	18400	0.2581
BEMOR	5	21	48	6	1	4800	33600	0.125
RSSTU	5	12	24	6	6	4800	14400	0.25
ABNRS	5	17	34	16	17	4800	14400	0.4706
AEGSW	5	10	20	8	10	4800	9600	0.4
MPSU	4	22	44	20	8	4800	9600	0.4545
APSSW	5	16	38	19	9	4800	15200	0.5
AMORS	5	16	32	8	10	4800	19200	0.25
ADY	3	172	344	88	60	4800	25600	0.2558
IMPSS	5	6	12	6	5	4800	4800	0.5
GINSU	5	35	70	6	7	4800	51200	0.08571
DEOTV	5	16	32	10	10	4800	17600	0.3125
ADLOS	5	26	56	5	6	4800	40800	0.08929
BELRU	5	17	42	7	5	4800	28000	0.1667
HORSU	5	10	20	6	4	4800	11200	0.3
AHMRS	5	10	20	6	9	4800	11200	0.3
HOSS	4	44	88	14	16	4800	29600	0.1591
BEEN	4	37	74	24	28	4800	20000	0.3243
HITW	4	19	38	16	13	4800	8800	0.4211
BETU	4	46	92	58	21	4800	13600	0.6304
EELMR	5	48	96	6	3	4800	72000	0.0625
ILPST	5	27	59	10	11	4800	39200	0.1695
ACHMS	5	22	48	9	5	4800	31200	0.1875
ALW	3	127	254	53	49	4700	20100	0.2087
DEY	3	142	284	72	28	4600	21200	0.2535
FIS	3	188	376	46	29	4600	33000	0.1223
HIP	3	141	282	52	53	4600	23000	0.1844
AEEIRSTT	8	20	42	2	6	4400	88000	0.04762
ADEEMNRS	8	5	10	2	3	4400	17600	0.2
EEILNRST	8	20	47	3	5	4400	96800	0.06383
ADDEEILR	8	3	6	2	2	4400	8800	0.3333
AEELRSST	8	3	6	2	1	4400	8800	0.3333
AEGV	4	11	22	11	6	4400	4400	0.5
EGILNRST	8	11	23	2	0	4400	46200	0.08696
EGILLNST	8	4	8	4	3	4400	8800	0.5
CDEEORST	8	3	6	2	1	4400	8800	0.3333
EINRSSTT	8	2	4	2	0	4400	4400	0.5
ADEEIRST	8	10	22	1	2	4400	46200	0.04545
EEILRRSV	8	2	4	2	1	4400	4400	0.5
BIRS	4	35	70	19	21	4400	20400	0.2714
EKRS	4	71	179	10	5	4400	67600	0.05587
GPSU	4	27	68	15	15	4400	21200	0.2206
DHIS	4	69	138	11	18	4400	50800	0.07971
AGMS	4	42	84	35	26	4400	19600	0.4167
BOOR	4	27	54	21	27	4400	13200	0.3889
ACEEHRST	8	3	6	4	3	4400	4400	0.6667
ACEGINRT	8	1	3	1	1	4400	4400	0.3333
ABEGIKNR	8	2	4	2	1	4400	4400	0.5
EGLN	4	87	174	13	28	4400	64400	0.07471
AIKS	4	55	136	6	16	4400	52000	0.04412
EFIS	4	71	142	11	3	4400	52400	0.07746
ANSY	4	38	76	11	10	4400	26000	0.1447
ABELRSTT	8	3	6	4	4	4400	4400	0.6667
ADEELSST	8	2	5	1	0	4400	8800	0.2
HOPT	4	76	152	11	15	4400	56400	0.07237
DGIR	4	37	74	19	11	4400	22000	0.2568
EGIS	4	133	266	11	17	4400	102000	0.04135
EEGHILNS	8	3	6	2	1	4400	8800	0.3333
EEGINRSW	8	3	7	1	0	4400	13200	0.1429
AELPRSST	8	2	4	2	1	4400	4400	0.5
EEGINRST	8	7	14	6	5	4400	17600	0.4286
DFIS	4	36	72	15	13	4400	22800	0.2083
EEGILNST	8	5	10	2	3	4400	17600	0.2
DELNORSU	8	3	7	1	1	4400	13200	0.1429
EEGILNRS	8	6	12	6	2	4400	13200	0.5
AEEINRST	8	28	61	1	2	4400	132000	0.01639
ACIM	4	66	132	11	12	4400	48400	0.08333
AEELRRST	8	10	22	1	7	4400	46200	0.04545
AAGS	4	95	224	7	9	4400	86800	0.03125
ALMP	4	22	44	13	10	4400	12400	0.2955
AEGILNRS	8	20	42	4	2	4400	83600	0.09524
ACHP	4	20	40	11	14	4400	11600	0.275
AERRSSTT	8	4	8	2	2	4400	13200	0.25
ADEEFLRT	8	1	3	1	2	4400	4400	0.3333
EGINSSTT	8	5	10	8	6	4400	4400	0.8
AEGHINRS	8	4	8	6	4	4400	4400	0.75
BOSY	4	14	36	6	4	4400	12000	0.1667
ABEGINRT	8	4	8	2	1	4400	13200	0.25
HNSU	4	42	84	17	23	4400	26800	0.2024
DEEINRST	8	8	16	4	2	4400	26400	0.25
GLOO	4	28	56	21	20	4400	14000	0.375
EEINRRST	8	9	20	1	0	4400	41800	0.05
AELNPRST	8	5	10	2	2	4400	17600	0.2
GTU	3	166	332	119	72	4300	21300	0.3584
AELPPR	6	4	8	3	2	4200	7000	0.375
ACEENR	6	24	51	2	7	4200	68600	0.03922
CHOSTU	6	11	24	4	5	4200	28000	0.1667
ADERRY	6	12	25	2	2	4200	32200	0.08
ENY	3	206	412	80	37	4200	33200	0.1942
AELRSW	6	5	10	3	3	4200	9800	0.3
DEOORS	6	8	16	3	3	4200	18200	0.1875
EINRTU	6	31	63	3	8	4200	84000	0.04762
DEINSW	6	8	17	2	3	4200	21000	0.1176
DDEEIT	6	19	39	3	3	4200	50400	0.07692
DENRSU	6	14	28	3	5	4200	35000	0.1071
AFLOST	6	8	16	3	3	4200	18200	0.1875
ABEIRS	6	9	18	3	2	4200	21000	0.1667
AEPRSY	6	7	14	5	7	4200	12600	0.3571
AEINPT	6	25	52	3	10	4200	68600	0.05769
ABGILN	6	6	12	3	4	4200	12600	0.25
ABERSU	6	13	27	3	2	4200	33600	0.1111
CEILNS	6	13	28	2	3	4200	36400	0.07143
CHINST	6	12	25	2	3	4200	32200	0.08
AENRSW	6	8	16	3	0	4200	18200	0.1875
AEKMRS	6	5	10	3	1	4200	9800	0.3
AEEHSV	6	4	9	2	2	4200	9800	0.2222
ACHNST	6	9	18	11	6	4200	9800	0.6111
ACEFRS	6	4	8	5	5	4200	4200	0.625
ADEENP	6	5	10	3	1	4200	9800	0.3
ADEEMT	6	6	12	3	7	4200	12600	0.25
EFORTU	6	7	14	3	0	4200	15400	0.2143
EGGINR	6	4	8	3	3	4200	7000	0.375
AEEHRR	6	13	26	3	6	4200	32200	0.1154
ABERRT	6	9	18	3	4	4200	21000	0.1667
ABEERS	6	5	10	3	5	4200	9800	0.3
ABERRS	6	8	16	3	6	4200	18200	0.1875
EGGILN	6	3	8	3	0	4200	7000	0.375
CDEORR	6	12	24	7	7	4200	23800	0.2917
DELOSW	6	12	27	8	11	4200	26600	0.2963
DEITTW	6	4	8	3	2	4200	7000	0.375
AEMORR	6	16	33	3	5	4200	42000	0.09091
OOPRST	6	8	16	3	1	4200	18200	0.1875
AELNPS	6	5	10	3	2	4200	9800	0.3
GRU	3	168	336	100	88	4200	23600	0.2976
AELSSV	6	5	10	3	3	4200	9800	0.3
ABELRY	6	5	12	2	0	4200	14000	0.1667
CELORS	6	16	36	2	7	4200	47600	0.05556
GINOPS	6	5	10	3	1	4200	9800	0.3
KORSST	6	6	12	3	3	4200	12600	0.25
ACOSST	6	5	10	3	5	4200	9800	0.3
ABDELT	6	10	20	3	1	4200	23800	0.15
ACEHLP	6	5	10	3	1	4200	9800	0.3
AEPPRS	6	6	12	3	6	4200	12600	0.25
EIQRSU	6	4	9	4	4	4200	7000	0.4444
ALOPST	6	4	8	3	0	4200	7000	0.375
CHIORS	6	15	34	2	0	4200	44800	0.05882
CELNOR	6	3	6	3	1	4200	4200	0.5
ACEILR	6	7	14	3	1	4200	15400	0.2143
ELLOPR	6	7	14	3	6	4200	15400	0.2143
