key	len	boards	present	found	foundByOpp	cellmateMissedPts	missedPts	completion
CEIP	4	81	162	42	31	16800	48000	0.2593
AEILRR	6	38	76	12	24	16800	89600	0.1579
AHLOS	5	174	384	17	32	16800	293600	0.04427
EIRSTW	6	62	134	13	11	16800	169400	0.09701
ENOPR	5	65	130	23	23	16800	85600	0.1769
AAMNST	6	32	65	11	12	16800	75600	0.1692
DEIPST	6	36	78	12	16	16800	92400	0.1538
MOSTU	5	38	84	17	10	16800	53600	0.2024
EORSTV	6	26	60	10	22	16800	70000	0.1667
ILSTT	5	103	206	55	83	16800	120800	0.267
ACDENR	6	65	149	12	26	16800	191800	0.08054
DEELNR	6	19	38	18	13	16800	28000	0.4737
BDOR	4	88	207	30	43	16800	70800	0.1449
PRSU	4	74	171	39	39	16800	52800	0.2281
ABHST	5	34	77	15	17	16800	49600	0.1948
ADILR	5	167	444	11	14	16800	346400	0.02477
EEPRT	5	83	166	25	20	16800	112800	0.1506
EFILST	6	54	144	7	16	16800	191800	0.04861
ACSST	5	50	100	47	51	16800	42400	0.47
CERSSU	6	17	42	10	16	16800	44800	0.2381
AIRRS	5	164	328	21	9	16800	245600	0.06402
DENNO	5	47	94	21	21	16800	58400	0.2234
DEFIR	5	35	70	33	27	16800	29600	0.4714
AGILN	5	157	400	15	14	16800	308000	0.0375
EENRRT	6	42	84	12	22	16800	100800	0.1429
ABDEER	6	24	48	18	22	16800	42000	0.375
ACMRS	5	65	162	18	27	16800	115200	0.1111
DEISV	5	30	67	20	13	16800	37600	0.2985
AEILMR	6	27	54	18	22	16800	50400	0.3333
ELOORS	6	26	52	20	20	16800	44800	0.3846
ELORTT	6	24	48	12	17	16800	50400	0.25
ESY	3	640	1639	145	138	16800	149400	0.08847
ELOOSS	6	19	41	18	16	16800	32200	0.439
DEILN	5	41	82	23	27	16800	47200	0.2805
EGILNS	6	39	80	27	22	16800	74200	0.3375
FIRS	4	132	299	35	52	16800	105600	0.1171
OSW	3	383	766	291	206	16700	47500	0.3799
ESU	3	678	1356	184	200	16600	117200	0.1357
BIS	3	427	854	229	178	16500	62500	0.2681
GHOS	4	63	155	37	30	16400	47200	0.2387
ISTU	4	188	476	26	40	16400	180000	0.05462
NRTU	4	86	172	73	65	16400	39600	0.4244
DRSU	4	113	266	30	30	16400	94400	0.1128
BNSU	4	68	164	39	33	16400	50000	0.2378
DORW	4	107	214	47	55	16400	66800	0.2196
CEH	3	432	864	216	242	16400	64800	0.25
EORV	4	110	220	95	96	16400	50000	0.4318
ENORSTT	7	23	49	10	14	16200	70200	0.2041
AEHRSST	7	30	63	8	16	16200	99000	0.127
ABEERST	7	22	48	12	15	16200	64800	0.25
EIPRSTT	7	13	29	11	16	16200	32400	0.3793
AEGILNN	7	15	38	7	4	16200	55800	0.1842
EHIRSTT	7	19	41	13	21	16200	50400	0.3171
ACEERRT	7	24	57	5	3	16200	93600	0.08772
ADEERRS	7	31	68	10	13	16200	104400	0.1471
AEGINSS	7	19	38	9	6	16200	52200	0.2368
DEINORS	7	50	126	5	7	16200	217800	0.03968
AEHLRSS	7	17	37	11	14	16200	46800	0.2973
EIINPST	7	12	28	6	1	16200	39600	0.2143
EORRSTT	7	25	53	10	7	16200	77400	0.1887
AEEPRST	7	36	78	7	14	16200	127800	0.08974
LMO	3	253	506	166	138	16200	34000	0.3281
EINORST	7	78	169	8	9	16200	289800	0.04734
EIMNRST	7	22	46	23	14	16200	41400	0.5
AEIPRRS	7	19	40	9	8	16200	55800	0.225
ELRSSTU	7	26	59	6	9	16200	95400	0.1017
AEINRTT	7	86	197	10	12	16200	336600	0.05076
ELOOPRS	7	16	37	24	13	16200	23400	0.6486
ENO	3	1307	2614	171	285	16100	244300	0.06542
ACLS	4	150	300	58	45	16000	96800	0.1933
ACHRT	5	36	72	28	32	16000	35200	0.3889
AEPRR	5	54	108	52	45	16000	44800	0.4815
ADIMS	5	49	98	26	25	16000	57600	0.2653
AKS	3	156	443	128	83	16000	31500	0.2889
LOSU	4	70	140	72	64	16000	27200	0.5143
EHILS	5	132	282	14	10	16000	214400	0.04965
HILT	4	87	174	50	47	16000	49600	0.2874
EMSTU	5	34	68	20	20	16000	38400	0.2941
EHSS	4	238	476	44	43	16000	172800	0.09244
CEIM	4	81	162	40	32	16000	48800	0.2469
ABIR	4	138	345	26	5	16000	127600	0.07536
DMOOS	5	28	67	20	16	16000	37600	0.2985
CESTU	5	48	96	40	41	16000	44800	0.4167
EORRS	5	47	94	44	25	16000	40000	0.4681
BDEI	4	65	130	40	34	16000	36000	0.3077
AHP	3	403	806	196	155	15800	61000	0.2432
AGNW	4	78	156	43	46	15600	45200	0.2756
ABKR	4	42	107	27	21	15600	32000	0.2523
AHO	3	468	936	174	162	15600	76200	0.1859
LOOSST	6	27	57	15	10	15400	58800	0.2632
ACDEST	6	24	48	19	20	15400	40600	0.3958
ACDEHR	6	26	53	11	13	15400	58800	0.2075
ENORSW	6	22	48	12	10	15400	50400	0.25
ADDERS	6	24	54	13	14	15400	57400	0.2407
DERSTU	6	21	47	20	16	15400	37800	0.4255
EILMOS	6	33	70	11	16	15400	82600	0.1571
EHMORS	6	11	23	10	11	15400	18200	0.4348
EMOSTT	6	19	38	11	11	15400	37800	0.2895
EINPSS	6	24	48	13	21	15400	49000	0.2708
ADEHLT	6	17	37	11	10	15400	36400	0.2973
GINOPT	6	12	29	9	5	15400	28000	0.3103
AEMORR	6	18	36	11	4	15400	35000	0.3056
CEINOS	6	42	91	10	11	15400	113400	0.1099
AEGINSST	8	16	37	12	8	15400	55000	0.3243
EFOORT	6	16	35	11	14	15400	33600	0.3143
EGINSW	6	12	29	14	12	15400	21000	0.4828
EIOPRS	6	28	58	13	7	15400	63000	0.2241
AEGRRT	6	29	61	16	22	15400	63000	0.2623
ABELRT	6	30	63	10	11	15400	74200	0.1587
ACERSV	6	16	38	14	19	15400	33600	0.3684
EINNRT	6	16	32	13	12	15400	26600	0.4062
ACERTU	6	37	82	10	4	15400	100800	0.122
AGM	3	307	614	271	226	15300	34300	0.4414
ERU	3	694	1388	195	187	15300	119300	0.1405
EGINR	5	286	703	13	27	15200	552000	0.01849
ADG	3	340	680	236	176	15200	44400	0.3471
MTU	3	303	606	246	211	15200	36000	0.4059
BIST	4	113	226	96	67	15200	52000	0.4248
ALORT	5	76	152	23	8	15200	103200	0.1513
ADMN	4	62	124	42	46	15200	32800	0.3387
ILOSS	5	36	72	19	22	15200	42400	0.2639
EORTW	5	32	66	20	28	15200	36800	0.303
DEERR	5	113	237	18	13	15200	175200	0.07595
AGRSU	5	41	114	8	10	15200	84800	0.07018
ADEFR	5	46	92	27	47	15200	52000	0.2935
ADELM	5	37	74	19	24	15200	44000	0.2568
AGIST	5	78	175	15	19	15200	128000	0.08571
ADESV	5	39	82	25	16	15200	45600	0.3049
ELORW	5	31	71	19	18	15200	41600	0.2676
ERTY	4	244	645	33	80	15200	244800	0.05116
EINPR	5	56	112	25	23	15200	69600	0.2232
CEINS	5	43	86	31	28	15200	44000	0.3605
EMRU	4	95	190	56	59	15200	53600	0.2947
HOTU	4	80	160	40	36	15200	48000	0.25
ABLST	5	83	166	35	62	15200	104800	0.2108
EHISS	5	66	132	21	14	15200	88800	0.1591
CDENO	5	44	88	27	28	15200	48800	0.3068
AILW	4	84	168	54	59	15200	45600	0.3214
AART	4	151	302	46	43	15200	102400	0.1523
ERSTU	5	55	110	19	22	15200	72800	0.1727
ACNOT	5	119	282	15	19	15200	213600	0.05319
DEESW	5	35	85	26	29	15200	47200	0.3059
DELNO	5	95	190	21	8	15200	135200	0.1105
GNU	3	227	612	109	109	14900	50300	0.1781
ADMS	4	78	156	53	39	14800	41200	0.3397
EFNO	4	80	160	41	34	14800	47600	0.2562
ENTW	4	80	160	37	48	14800	49200	0.2313
CHIN	4	94	188	51	65	14800	54800	0.2713
IPSS	4	95	216	32	41	14800	73600	0.1481
EHPS	4	168	417	24	22	14800	157200	0.05755
AEKR	4	82	164	72	65	14400	36800	0.439
DGI	3	385	770	194	164	14400	57600	0.2519
EGLSU	5	32	76	12	14	14400	51200	0.1579
ADEGS	5	43	98	14	11	14400	67200	0.1429
AENRR	5	102	204	20	8	14400	147200	0.09804
AEGPS	5	27	62	27	29	14400	28000	0.4355
ABEMS	5	34	76	22	16	14400	43200	0.2895
EIMRSST	7	16	32	12	12	14400	36000	0.375
EKOSS	5	29	74	13	10	14400	48800	0.1757
AEGINRR	7	18	40	15	9	14400	45000	0.375
DGIINNS	7	10	25	7	3	14400	32400	0.28
AELRW	5	45	90	22	38	14400	54400	0.2444
ADELL	5	39	78	18	14	14400	48000	0.2308
EEMN	4	93	186	40	42	14400	58400	0.2151
ORSSU	5	22	44	18	12	14400	20800	0.4091
AISTW	5	75	150	50	64	14400	80000	0.3333
AEINPRT	7	19	43	11	12	14400	57600	0.2558
AFGINRT	7	7	17	7	5	14400	18000	0.4118
AESTV	5	40	80	22	25	14400	46400	0.275
ADHRS	5	74	148	38	69	14400	88000	0.2568
EGINRSS	7	18	37	12	9	14400	45000	0.3243
EMNOT	5	68	150	21	21	14400	103200	0.14
ENORSST	7	25	52	12	12	14400	72000	0.2308
ENOORSS	7	15	33	6	2	14400	48600	0.1818
ENSTW	5	38	76	18	23	14400	46400	0.2368
HLOS	4	90	180	38	36	14400	56800	0.2111
ENNOSST	7	13	27	9	7	14400	32400	0.3333
OOPRT	5	70	146	17	21	14400	103200	0.1164
ACEINRT	7	71	159	5	10	14400	277200	0.03145
DEEIRRS	7	30	66	8	6	14400	104400	0.1212
AEY	3	324	911	99	110	14300	81200	0.1087
DOP	3	313	626	273	236	14300	35300	0.4361
IIRS	4	375	750	37	20	14000	285200	0.04933
CDHI	4	83	166	45	39	14000	48400	0.2711
CIOT	4	144	288	37	41	14000	100400	0.1285
ADDENR	6	26	63	7	9	14000	78400	0.1111
PSTU	4	68	136	41	24	14000	38000	0.3015
CEHINR	6	31	76	6	11	14000	98000	0.07895
DEILOS	6	17	34	10	6	14000	33600	0.2941
ACELST	6	71	167	7	13	14000	224000	0.04192
EIPRRS	6	33	80	8	20	14000	100800	0.1
ACHI	4	110	220	37	69	14000	73200	0.1682
AFOR	4	141	329	25	24	14000	121600	0.07599
GIILNS	6	24	48	10	4	14000	53200	0.2083
BIOS	4	82	208	24	25	14000	73600	0.1154
DEIW	4	53	106	37	40	14000	27600	0.3491
CEORRS	6	29	59	18	27	14000	57400	0.3051
EEIMRT	6	35	76	8	3	14000	95200	0.1053
AGHINR	6	21	42	10	10	14000	44800	0.2381
LOSS	4	68	136	41	38	14000	38000	0.3015
EKORST	6	22	49	21	21	14000	39200	0.4286
INOPRS	6	63	159	4	9	14000	217000	0.02516
ABDELR	6	30	66	19	21	14000	65800	0.2879
ADELOR	6	32	66	20	11	14000	64400	0.303
EIKNRS	6	20	48	9	14	14000	54600	0.1875
ESSU	4	136	272	39	36	14000	93200	0.1434
ARV	3	313	626	258	237	14000	36800	0.4121
ABELMR	6	16	40	8	9	14000	44800	0.2
EOSSTU	6	16	32	10	6	14000	30800	0.3125
ADELLS	6	27	54	10	9	14000	61600	0.1852
ACEHSS	6	23	47	15	20	14000	44800	0.3191
ARSU	4	265	653	25	9	14000	251200	0.03828
AEIPRR	6	28	58	13	9	14000	63000	0.2241
ABEORT	6	29	61	11	14	14000	70000	0.1803
DEINSS	6	42	84	10	13	14000	103600	0.119
ELPT	4	89	178	37	26	14000	56400	0.2079
ATV	3	288	576	234	189	13800	34200	0.4062
EGL	3	517	1034	183	174	13700	85100	0.177
CERST	5	108	216	21	24	13600	156000	0.09722
ERSTW	5	105	229	24	25	13600	164000	0.1048
OSTTU	5	54	108	47	60	13600	48800	0.4352
AIPST	5	141	335	14	21	13600	256800	0.04179
ORRT	4	64	128	38	28	13600	36000	0.2969
COOT	4	70	140	36	44	13600	41600	0.2571
AGOT	4	81	162	42	34	13600	48000	0.2593
ACDET	5	52	104	23	15	13600	64800	0.2212
DNRSU	5	40	85	13	18	13600	57600	0.1529
ACEES	5	54	108	19	21	13600	71200	0.1759
ILMOS	5	55	123	14	19	13600	87200	0.1138
ASTTW	5	36	85	10	12	13600	60000	0.1176
CDOS	4	83	166	42	29	13600	49600	0.253
DEGIR	5	59	138	11	27	13600	101600	0.07971
ABLOR	5	71	173	13	14	13600	128000	0.07514
MORST	5	42	84	33	31	13600	40800	0.3929
DEILV	5	35	82	15	18	13600	53600	0.1829
ADIP	4	78	156	42	34	13600	45600	0.2692
ABNR	4	70	140	78	66	13600	24800	0.5571
DDEIN	5	41	82	17	14	13600	52000	0.2073
AFIR	4	64	128	36	30	13600	36800	0.2812
EHSST	5	66	132	19	36	13600	90400	0.1439
CEHOS	5	64	139	13	19	13600	100800	0.09353
EEGNR	5	71	149	13	9	13600	108800	0.08725
ACDEF	5	34	68	17	17	13600	40800	0.25
ACEHS	5	39	78	33	35	13600	36000	0.4231
AGNSW	5	27	65	15	17	13600	40000	0.2308
ABD	3	296	592	237	163	13500	35500	0.4003
BDE	3	406	812	183	125	13500	62900	0.2254
ABC	3	256	512	201	156	13300	31100	0.3926
ISTW	4	119	238	97	93	13200	56400	0.4076
ACEEHRST	8	12	27	5	9	13200	48400	0.1852
AEINPRST	8	9	18	6	7	13200	26400	0.3333
MNOO	4	78	156	67	55	13200	35600	0.4295
ADEGILNS	8	5	12	4	3	13200	17600	0.3333
OPSW	4	48	131	32	21	13200	39600	0.2443
MNOR	4	81	162	43	45	13200	47600	0.2654
AANN	4	191	517	18	18	13200	199600	0.03482
BNOO	4	72	144	35	36	13200	43600	0.2431
BDI	3	273	546	178	154	13000	36800	0.326
ELM	3	355	710	160	134	13000	55000	0.2254
EINOS	5	96	192	16	14	12800	140800	0.08333
EELPR	5	71	142	16	21	12800	100800	0.1127
EEFRR	5	37	94	9	11	12800	68000	0.09574
AAMNT	5	76	152	22	23	12800	104000	0.1447
EEHLS	5	68	154	49	49	12800	84000	0.3182
AHNSS	5	61	122	16	27	12800	84800	0.1311
ADESW	5	44	93	21	25	12800	57600	0.2258
ELSW	4	171	342	38	41	12800	121600	0.1111
CEINR	5	34	68	28	17	12800	32000	0.4118
BLOOS	5	23	58	15	12	12800	34400	0.2586
DEHNS	5	42	84	32	34	12800	41600	0.381
EFNS	4	94	188	32	30	12800	62400	0.1702
AEIPR	5	61	122	16	19	12800	84800	0.1311
DELRU	5	38	76	20	23	12800	44800	0.2632
ADLOS	5	42	90	13	10	12800	61600	0.1444
CSTU	4	71	142	44	39	12800	39200	0.3099
CEHIL	5	47	94	16	12	12800	62400	0.1702
AGHIN	5	39	86	14	6	12800	57600	0.1628
EENSW	5	28	61	12	10	12800	39200	0.1967
AENSV	5	32	77	12	13	12800	52000	0.1558
HOOP	4	76	152	32	39	12800	48000	0.2105
CEOSS	5	37	74	16	17	12800	46400	0.2162
BIO	3	195	564	75	77	12800	48900	0.133
GSU	3	192	498	96	101	12800	40200	0.1928
AENPT	5	59	118	18	11	12800	80000	0.1525
BERTU	5	53	123	11	21	12800	89600	0.08943
ENORW	5	33	73	15	7	12800	46400	0.2055
DEFIN	5	32	64	20	15	12800	35200	0.3125
EIRTW	5	51	111	17	9	12800	75200	0.1532
ADEFT	5	33	66	16	15	12800	40000	0.2424
LOTU	4	55	110	34	25	12800	30400	0.3091
AEK	3	197	565	78	74	12700	48700	0.1381
ADINRS	6	52	116	6	12	12600	154000	0.05172
AGINORS	7	13	28	6	4	12600	39600	0.2143
AEGGRS	6	16	41	7	4	12600	47600	0.1707
DEENRSS	7	10	20	7	7	12600	23400	0.35
CCEORS	6	22	48	8	0	12600	56000	0.1667
DEEIMRT	7	15	34	6	1	12600	50400	0.1765
ADENPR	6	13	26	9	6	12600	23800	0.3462
DEOPRU	6	9	22	6	3	12600	22400	0.2727
AEINNR	6	74	158	7	6	12600	211400	0.0443
DEGILR	6	22	51	7	4	12600	61600	0.1373
DEMOOR	6	17	39	10	9	12600	40600	0.2564
AEHRSTT	7	19	38	17	19	12600	37800	0.4474
AENRRT	6	35	70	9	13	12600	85400	0.1286
AELOST	6	30	60	9	2	12600	71400	0.15
ACNOST	6	43	93	7	5	12600	120400	0.07527
DEFINR	6	22	50	13	12	12600	51800	0.26
AGIMNST	7	14	31	11	16	12600	36000	0.3548
ADENRW	6	17	37	10	14	12600	37800	0.2703
AGIMNT	6	28	56	23	22	12600	46200	0.4107
EIKNRT	6	21	42	9	9	12600	46200	0.2143
NOSSTU	6	18	39	8	4	12600	43400	0.2051
CDEILLO	7	8	19	4	1	12600	27000	0.2105
EHNORST	7	22	48	5	8	12600	77400	0.1042
EELMRST	7	18	40	6	3	12600	61200	0.15
EELLRT	6	15	30	19	12	12600	15400	0.6333
ADEGRR	6	20	43	8	9	12600	49000	0.186
DEILPS	6	31	72	5	5	12600	93800	0.06944
AEGLNS	6	23	46	11	11	12600	49000	0.2391
BEINRS	6	14	29	8	9	12600	29400	0.2759
ELPSSU	6	13	33	6	8	12600	37800	0.1818
EORSTY	6	30	64	8	7	12600	78400	0.125
DGIINN	6	10	24	7	2	12600	23800	0.2917
OOPSST	6	19	38	11	12	12600	37800	0.2895
AEILRW	6	15	30	9	12	12600	29400	0.3
DELOSW	6	21	45	14	16	12600	43400	0.3111
DEINSU	6	21	44	12	2	12600	44800	0.2727
AGIINRS	7	24	52	13	11	12600	70200	0.25
BELSTU	6	30	70	7	5	12600	88200	0.1
AEINSST	7	64	143	6	6	12600	246600	0.04196
EGINRRS	7	16	37	12	9	12600	45000	0.3243
EGORSU	6	25	63	4	4	12600	82600	0.06349
CEINORS	7	37	84	5	5	12600	142200	0.05952
AEEMRST	7	38	86	29	22	12600	102600	0.3372
EEIRSV	6	30	72	16	6	12600	78400	0.2222
AEINSS	6	72	148	10	3	12600	193200	0.06757
EGINSS	6	10	20	9	5	12600	15400	0.45
ACGIKNR	7	5	13	6	4	12600	12600	0.4615
AEINRV	6	16	37	7	8	12600	42000	0.1892
AEGIRST	7	56	140	4	5	12600	244800	0.02857
ADEHIL	6	16	32	9	14	12600	32200	0.2812
ADEMST	6	23	46	13	11	12600	46200	0.2826
DGO	3	283	566	164	161	12600	40200	0.2898
EINOPS	6	15	30	9	2	12600	29400	0.3
AEINPST	7	19	39	11	8	12600	50400	0.2821
ADEILLR	7	9	20	7	5	12600	23400	0.35
EIILLPS	7	8	16	7	4	12600	16200	0.4375
ACINOT	6	51	111	15	22	12600	134400	0.1351
ORSSTU	6	19	41	7	9	12600	47600	0.1707
ABCORS	6	9	25	4	3	12600	29400	0.16
ADEILLS	7	9	21	6	5	12600	27000	0.2857
ASV	3	253	506	211	156	12500	29500	0.417
DESY	4	143	343	26	25	12400	126800	0.0758
BHOS	4	55	134	24	22	12400	44000	0.1791
BDEO	4	56	112	39	38	12400	29200	0.3482
ABGR	4	73	160	33	23	12400	50800	0.2062
ADLU	4	125	287	25	23	12400	104800	0.08711
EIKS	4	53	106	33	19	12400	29200	0.3113
ACHM	4	71	142	39	58	12400	41200	0.2746
EEM	3	176	352	138	122	12400	21400	0.392
EFS	3	327	654	125	87	12300	52900	0.1911
DEW	3	388	776	151	135	12100	62500	0.1946
EIPRR	5	36	72	17	26	12000	44000	0.2361
AMORS	5	24	48	17	13	12000	24800	0.3542
ALNRS	5	59	118	15	18	12000	82400	0.1271
DEGIN	5	30	60	15	21	12000	36000	0.25
AORR	4	103	206	30	22	12000	70400	0.1456
DMOO	4	75	150	56	50	12000	37600	0.3733
EPPR	4	112	262	21	13	12000	96400	0.08015
EISV	4	111	222	60	34	12000	64800	0.2703
CEIPS	5	48	106	13	15	12000	74400	0.1226
GSTU	4	61	146	63	58	12000	33200	0.4315
DIMS	4	87	174	42	44	12000	52800	0.2414
AILSV	5	37	86	20	15	12000	52800	0.2326
GNOST	5	53	106	33	32	12000	58400	0.3113
EFINR	5	24	48	15	17	12000	26400	0.3125
ADEIN	5	94	188	15	23	12000	138400	0.07979
RSTTU	5	75	177	9	20	12000	134400	0.05085
ADPS	4	71	142	40	22	12000	40800	0.2817
INOPR	5	87	216	10	12	12000	164800	0.0463
ABCOR	5	40	100	10	6	12000	72000	0.1
EEGRT	5	39	78	17	17	12000	48800	0.2179
EMOPS	5	33	71	21	23	12000	40000	0.2958
AIKT	4	52	140	18	16	11600	48800	0.1286
EEKS	4	59	138	25	34	11600	45200	0.1812
ACDS	4	84	168	53	38	11600	46000	0.3155
EKNS	4	93	240	19	17	11600	88400	0.07917
MRSU	4	93	186	33	33	11600	61200	0.1774
LNOU	4	53	106	31	21	11600	30000	0.2925
EHM	3	498	996	128	113	11600	86800	0.1285
AMSS	4	46	92	37	37	11600	22000	0.4022
EEMR	4	161	322	147	142	11600	70000	0.4565
ELPS	4	152	304	35	38	11600	107600	0.1151
AHIRS	5	33	66	14	16	11200	41600	0.2121
DELNOU	6	16	35	9	4	11200	36400	0.2571
HNSU	4	75	150	46	39	11200	41600	0.3067
ASTY	4	121	242	80	66	11200	64800	0.3306
BOOS	4	48	96	28	32	11200	27200	0.2917
EHORT	5	41	82	14	15	11200	54400	0.1707
AHNRS	5	64	128	26	26	11200	81600	0.2031
ADEEHR	6	30	63	7	15	11200	78400	0.1111
ACEOST	6	19	38	8	10	11200	42000	0.2105
CENORS	6	40	86	10	14	11200	106400	0.1163
EILORT	6	20	40	10	16	11200	42000	0.25
ALMST	5	47	94	18	24	11200	60800	0.1915
ADEELP	6	9	20	6	1	11200	19600	0.3
BRSTU	5	37	82	12	11	11200	56000	0.1463
DLOU	4	56	130	22	13	11200	43200	0.1692
EELPSS	6	18	36	8	16	11200	39200	0.2222
EMRSTU	6	22	46	7	7	11200	54600	0.1522
AEMSTT	6	9	18	8	5	11200	14000	0.4444
EMSW	4	56	141	16	13	11200	50000	0.1135
CEIORS	6	21	42	8	1	11200	47600	0.1905
AELRSY	6	27	58	13	23	11200	63000	0.2241
EEIRV	5	51	116	13	4	11200	82400	0.1121
AEHPSS	6	11	23	11	11	11200	16800	0.4783
ACELLR	6	10	23	9	9	11200	19600	0.3913
DNTU	4	56	112	36	29	11200	30400	0.3214
AEKNS	5	45	108	10	21	11200	78400	0.09259
ACEKRT	6	11	27	8	11	11200	26600	0.2963
EHISTW	6	18	37	17	17	11200	28000	0.4595
EILMR	5	33	66	14	13	11200	41600	0.2121
ACKLS	5	21	49	19	28	11200	24000	0.3878
ABIRS	5	85	210	7	0	11200	162400	0.03333
ACEEPS	6	9	18	10	4	11200	11200	0.5556
DDEENT	6	11	22	8	8	11200	19600	0.3636
ANORTT	6	49	107	7	3	11200	140000	0.06542
EIKT	4	62	124	72	55	11200	20800	0.5806
DENOOS	6	10	23	5	4	11200	25200	0.2174
HORST	5	62	124	14	35	11200	88000	0.1129
EIINRT	6	42	84	8	7	11200	106400	0.09524
MOOPS	5	19	42	15	11	11200	21600	0.3571
EHOPS	5	39	78	24	27	11200	43200	0.3077
CDEHIR	6	15	36	4	5	11200	44800	0.1111
AEGMNR	6	19	39	10	11	11200	40600	0.2564
OSSTW	5	37	74	14	17	11200	48000	0.1892
AENRW	5	24	48	16	5	11200	25600	0.3333
EEINTT	6	29	58	10	7	11200	67200	0.1724
AEPRRT	6	29	58	20	26	11200	53200	0.3448
DEILMS	6	22	46	10	11	11200	50400	0.2174
LORU	4	55	110	52	39	11200	23200	0.4727
AENRSS	6	43	86	8	12	11200	109200	0.09302
ABILS	5	37	80	13	16	11200	53600	0.1625
CEILOS	6	30	60	8	0	11200	72800	0.1333
CDEKOR	6	8	19	11	6	11200	11200	0.5789
EFORT	5	41	86	15	22	11200	56800	0.1744
DEINRW	6	15	30	16	10	11200	19600	0.5333
DEINPS	6	22	48	7	10	11200	57400	0.1458
AEHSV	5	22	52	18	19	11200	27200	0.3462
AELPRS	6	27	56	7	12	11200	68600	0.125
EOPRTU	6	18	44	4	1	11200	56000	0.09091
EIKRST	6	13	30	14	11	11200	22400	0.4667
ABEMR	5	52	113	12	15	11200	80800	0.1062
EENSST	6	20	40	14	14	11200	36400	0.35
ACEHRT	6	26	52	14	9	11200	53200	0.2692
AEELRV	6	17	41	5	12	11200	50400	0.122
GLSU	4	61	146	20	19	11200	50400	0.137
BDORS	5	17	40	10	11	11200	24000	0.25
ADEFRS	6	10	20	10	8	11200	14000	0.5
ACEHN	5	75	157	12	15	11200	116000	0.07643
AEKNRS	6	22	52	6	10	11200	64400	0.1154
OSSTU	5	32	64	30	23	11200	27200	0.4688
ACEHIR	6	41	84	8	3	11200	106400	0.09524
ADRSU	5	53	134	8	6	11200	100800	0.0597
DEEFR	5	48	109	16	9	11200	74400	0.1468
AGINT	5	50	100	14	14	11200	68800	0.14
ADW	3	244	488	191	156	11100	29700	0.3914
DFI	3	268	536	157	124	11100	37900	0.2929
MOP	3	230	460	197	159	11100	26300	0.4283
PTU	3	238	476	164	133	11000	31200	0.3445
AKT	3	232	464	186	163	11000	27800	0.4009
AEEILRST	8	22	44	5	2	11000	85800	0.1136
AGO	3	279	558	119	101	10900	43900	0.2133
EILORST	7	22	44	6	10	10800	68400	0.1364
EEKT	4	82	199	22	34	10800	70800	0.1106
ACEHORS	7	33	68	5	5	10800	113400	0.07353
ADEPRST	7	18	37	6	4	10800	55800	0.1622
AILV	4	65	163	28	27	10800	54000	0.1718
EOOPRST	7	11	22	10	5	10800	21600	0.4545
ACEISTT	7	11	23	6	2	10800	30600	0.2609
ACEKRST	7	10	30	7	9	10800	41400	0.2333
AEIMNRS	7	10	22	4	0	10800	32400	0.1818
COPS	4	53	106	41	34	10800	26000	0.3868
EMRT	4	199	398	33	35	10800	146000	0.08291
ACEPRSS	7	7	17	3	6	10800	25200	0.1765
AEHNSST	7	14	30	5	2	10800	45000	0.1667
EENV	4	82	174	27	29	10800	58800	0.1552
AEEMNRS	7	11	22	6	9	10800	28800	0.2727
AEEINRT	7	38	78	6	2	10800	129600	0.07692
CLOT	4	70	140	39	37	10800	40400	0.2786
OOPT	4	56	112	37	33	10800	30000	0.3304
CLOO	4	52	104	37	42	10800	26800	0.3558
ORTY	4	153	408	16	23	10800	156800	0.03922
AEELPRS	7	21	46	7	9	10800	70200	0.1522
ACPS	4	64	128	35	33	10800	37200	0.2734
AGINRTT	7	9	18	8	8	10800	18000	0.4444
ACNORST	7	12	25	5	6	10800	36000	0.2
ACDEIRS	7	13	28	4	1	10800	43200	0.1429
AEILPST	7	31	67	5	2	10800	111600	0.07463
ESTV	4	133	266	71	63	10800	78000	0.2669
AEEGLST	7	23	58	2	4	10800	100800	0.03448
HIMS	4	78	156	55	40	10800	40400	0.3526
AEIRSTW	7	20	43	7	11	10800	64800	0.1628
ABDEERT	7	16	40	6	8	10800	61200	0.15
DMOS	4	69	138	43	40	10800	38000	0.3116
ABELSTT	7	18	46	6	6	10800	72000	0.1304
EEHL	4	84	168	55	55	10800	45200	0.3274
KNOT	4	66	132	27	30	10800	42000	0.2045
DEG	3	527	1054	143	92	10700	91100	0.1357
ATU	3	462	924	109	96	10700	81500	0.118
NOY	3	319	792	83	62	10600	70900	0.1048
BTU	3	195	390	146	138	10400	24400	0.3744
GIRS	4	81	162	36	28	10400	50400	0.2222
BELT	4	71	142	32	31	10400	44000	0.2254
ARSSU	5	104	228	11	8	10400	173600	0.04825
AFIRS	5	25	50	13	10	10400	29600	0.26
NOSU	4	147	294	30	20	10400	105600	0.102
OPSU	4	88	206	19	20	10400	74800	0.09223
DELOP	5	27	54	17	22	10400	29600	0.3148
ENRTU	5	45	90	13	26	10400	61600	0.1444
ADENP	5	32	64	21	15	10400	34400	0.3281
EGLS	4	96	192	28	31	10400	65600	0.1458
ADELY	5	30	66	13	17	10400	42400	0.197
ADHNS	5	34	68	21	32	10400	37600	0.3088
ADRU	4	108	271	17	17	10400	101600	0.06273
HLOT	4	82	164	42	42	10400	48800	0.2561
