stem	boards	size	ptsNoneOpened	youCompletion	topQCompletion	frontierCompletion	uncontestedPerGame
REDIA	118	2.7542	52400	0.65574	0.70833	0.67647	18.29
MOIL	51	4.0588	52400	0.79412	0.72727	0.72857	18.29
RAITS	54	2.3519	52400	0.58974	0.41667	0.59184	18.29
EDGE	35	5.5143	52400	0.61364	0.66667	0.58427	18.29
TENSE	108	2.8056	52200	0.80189	0.73913	0.83616	18.22
RIMS	72	2.8056	52200	0.49451	0.63636	0.52941	18.22
REFI	82	4.1707	52000	0.65753	0.85714	0.68468	18.15
BAIL	48	3.2917	52000	0.64	0.52778	0.68519	18.15
MINO	99	3.4747	51800	0.4	0.5	0.49495	18.08
MENTA	58	3.2586	51800	0.48148	0.33333	0.41071	18.08
TRADE	77	2.6883	51600	0.75	0.88235	0.78102	18.01
LUTES	35	2.7143	51600	0.4186	0.57143	0.46032	18.01
SABLE	34	3.3824	51600	0.59259	0.5	0.57746	18.01
DAINE	92	2.9783	51600	0.79688	0.70588	0.71296	18.01
RUSH	42	4.119	51600	0.6087	0.6	0.55	18.01
LUES	80	2.8625	51600	0.32812	0.30769	0.38	18.01
MAILE	48	3.6042	51600	0.69811	0.77273	0.76761	18.01
LATTER	31	3.4194	51400	0.75325	0.92308	0.76415	17.941
TIERS	44	2.1818	51400	0.5	0.5	0.51667	17.941
CRAM	57	3.5965	51200	0.61039	0.82353	0.66406	17.871
CASTE	106	2.8208	51200	0.88995	0.85135	0.89796	17.871
ICHES	35	3.4571	51200	0.47826	0.57143	0.50602	17.871
GARS	67	2.597	51200	0.44	0.5	0.42466	17.871
HERN	112	2.7321	51000	0.63415	0.88889	0.71963	17.801
MEND	79	3.5316	51000	0.53571	0.92857	0.66197	17.801
PEAN	96	2.7812	51000	0.7265	0.70492	0.74603	17.801
INNERS	26	3.2308	51000	0.51562	0.57143	0.60256	17.801
SITED	61	2.4098	50800	0.58621	0.44444	0.5679	17.731
CALS	59	2.661	50800	0.47222	0.5	0.46269	17.731
ANTIS	72	2.2361	50800	0.4898	0.5	0.5	17.731
WASH	38	3.5789	50800	0.53846	0.7	0.57143	17.731
EATING	40	3.45	50800	0.71429	0.7381	0.74528	17.731
COOS	42	2.619	50800	0.50704	0.5	0.49383	17.731
UNITE	83	4.1446	50600	0.56522	0.76316	0.65556	17.661
SITH	105	3.2381	50600	0.81538	0.6	0.77515	17.661
ELAN	213	3.4319	50600	0.43478	0.43478	0.40278	17.661
ERNES	94	2.5213	50600	0.39024	0.42308	0.43038	17.661
ANGA	62	4.7581	50600	0.43478	0.5	0.43878	17.661
LEAM	75	2.72	50600	0.63043	0.61111	0.6963	17.661
ANISE	95	2.7053	50600	0.625	0.375	0.53846	17.661
PANG	32	3.4688	50600	0.64583	0.71429	0.58108	17.661
LEER	141	2.4184	50600	0.73295	0.79487	0.74348	17.661
AMENT	54	3.2778	50400	0.69149	0.46154	0.68269	17.592
NOTT	34	3.2647	50400	0.52083	0.66667	0.54167	17.592
NORI	194	3.2629	50400	0.36364		0.43103	17.592
TAMES	34	2.2059	50400	0.45455	0.5	0.44828	17.592
SKER	47	3.8723	50200	0.42308	0.29032	0.42857	17.522
BRAT	62	2.4194	50200	0.73016	0.88889	0.70707	17.522
MILL	26	5.9231	50200	0.75373	0.6	0.79856	17.522
ADDER	35	3.4571	50200	0.55952	0.65789	0.57798	17.522
TESTE	94	2.9894	50200	0.7931	0.85417	0.86634	17.522
LITTER	30	3.4667	50200	0.67164	0.66667	0.70968	17.522
REPOS	45	3.7111	50200	0.8125	0.52632	0.77049	17.522
ROUND	21	3.619	50200	0.3913	0.875	0.51923	17.522
PAINT	43	3.0698	50200	0.61364	0.8	0.7093	17.522
COAL	78	3.6282	50000	0.65823	0.66667	0.67227	17.452
CORES	37	2.2703	50000	0.55556	0.46154	0.60811	17.452
MOST	93	2.6022	49800	0.70085	0.71875	0.74359	17.382
STANE	135	2.2444	49800	0.83036	0.975	0.85849	17.382
RANDS	35	2.4286	49800	0.51667	0.5	0.56061	17.382
HOUT	51	3.6667	49800	0.73786	0.64444	0.72611	17.382
DITT	61	2.9672	49800	0.53488	0.5	0.61682	17.382
URATE	86	2.907	49800	0.56667	0.58333	0.60526	17.382
MASS	40	3.45	49800	0.60215	0.64706	0.64912	17.382
LEATS	74	2.1216	49600	0.625	0.58824	0.63918	17.312
CIDER	44	2.6136	49600	0.58929	0.5	0.62069	17.312
STOLE	73	2.589	49600	0.72	0.71429	0.736	17.312
VADE	29	3.8276	49600	0.44444	1	0.44262	17.312
HINT	104	2.9808	49600	0.80556	0.77273	0.85098	17.312
TRONE	95	2.3895	49400	0.78652	0.89286	0.81295	17.243
MESH	53	2.9623	49400	0.29412	0.53333	0.46154	17.243
MATER	75	2.2	49400	0.81538	0.81481	0.84932	17.243
PALI	63	3.0476	49200	0.67442	0.4	0.60526	17.173
SABE	90	3	49200	0.72414	0.72727	0.74324	17.173
KETS	26	3.5769	49200	0.47368	0.33333	0.4375	17.173
ARTIES	53	2.4717	49200	0.57692	0.41667	0.5303	17.173
NANE	69	3.5217	49200	0.275	0.5	0.40278	17.173
ALDER	72	2.5417	49000	0.52	0.6	0.58108	17.103
EASES	73	2.8493	49000	0.74815	0.67164	0.7967	17.103
ARKS	34	4.6176	49000	0.48148	0.5	0.60448	17.103
ROADS	35	2.6	49000	0.425	0.5	0.44681	17.103
MIDS	54	2.9259	49000	0.34043	0.33333	0.38806	17.103
SATIN	133	2.7895	49000	0.76531	0.85	0.81457	17.103
TRINES	50	2.28	49000	0.65079	0.65217	0.6988	17.103
COSTA	53	3.1698	48800	0.61333	0.75	0.65517	17.033
MORAL	38	3.8684	48800	0.65278		0.67901	17.033
MOLES	34	2.6765	48800	0.4	0.63636	0.57534	17.033
LARN	134	2.6716	48800	0.65263	0.54545	0.66154	17.033
STEAN	113	2.646	48800	0.86792	0.92308	0.86818	17.033
RILLE	35	3.9429	48800	0.65789	0.78947	0.69697	17.033
DOUR	28	3.1071	48600	0.32692	0.36364	0.37097	16.963
LOPE	45	4.5111	48400	0.70896	0.70968	0.76506	16.894
LAKE	32	4.75	48400	0.7027	0.59091	0.75676	16.894
ROTTE	66	3.5455	48400	0.81102	0.87805	0.85263	16.894
CURS	57	4.0526	48400	0.65278	0.46667	0.65079	16.894
BATES	32	2.2812	48400	0.4717	0.5625	0.55556	16.894
PORTS	24	2.9167	48200	0.58333	0.57143	0.59091	16.824
LAYER	25	3.36	48200	0.68182	0.625	0.64384	16.824
GILL	24	4	48200	0.62687	0.47826	0.62821	16.824
COON	40	2.625	48200	0.64179	0.7619	0.65909	16.824
STELL	53	3.1887	48000	0.73529	0.45455	0.7449	16.754
REARS	48	2.2708	48000	0.47368	0.45	0.48485	16.754
SOLD	73	3.863	48000	0.6087	0.68966	0.60714	16.754
BREE	57	3.9825	48000	0.68605	0.56757	0.67442	16.754
HINGE	32	3.9062	48000	0.67073	0.7619	0.71429	16.754
OILER	87	3.4138	47800	0.78235	0.87273	0.84685	16.684
NOIL	97	2.3093	47800	0.73958	0.6	0.71094	16.684
SOLER	67	2.5522	47600	0.71233	0.88889	0.73832	16.614
FARE	120	2.6333	47600	0.80383	0.7561	0.82558	16.614
RIGS	67	2.7761	47600	0.45763	0.4	0.47619	16.614
GOES	70	2.6857	47600	0.41379	0.5	0.44286	16.614
LEARN	65	2.6769	47400	0.67647	0.78261	0.74286	16.545
AGON	70	4.3714	47400	0.47368	0.75	0.51724	16.545
OLDS	60	3.45	47400	0.46939	0.6	0.45918	16.545
PIET	85	3.0588	47400	0.65138	1	0.63281	16.545
HOES	85	2.3176	47400	0.52439	0.54545	0.54369	16.545
AMINS	48	2.9792	47400	0.4359	0.5	0.58442	16.545
ANTES	53	2.0943	47200	0.50769	0.66667	0.6	16.475
SHIES	50	2.94	47200	0.50909	1	0.56757	16.475
MERES	49	2.102	47200	0.47222	0.86667	0.58571	16.475
EASTS	77	2.7922	47200	0.63704	0.66667	0.7574	16.475
LOAN	120	3.45	47200	0.73333	0.6	0.77957	16.475
CHART	37	2.9459	47200	0.57143	0.57143	0.6338	16.475
HENT	130	2.4077	47200	0.76271	0.71111	0.79817	16.475
WELL	22	5.0909	47000	0.44231	0.46429	0.56164	16.405
REMAN	66	3.0303	47000	0.59259	0.71429	0.61972	16.405
BOTE	58	2.6552	47000	0.66667	0.57692	0.65041	16.405
LAPSE	43	3.907	47000	0.65909	0.5625	0.64634	16.405
SLED	144	3.1597	46800	0.375	0.28571	0.36765	16.335
TENNE	44	3.4318	46800	0.79808	0.81579	0.79231	16.335
HOON	56	2.9107	46800	0.53571	0.6	0.59434	16.335
ROTIS	42	2.3333	46800	0.41935	0.44444	0.44186	16.335
RAYED	23	2.9565	46800	0.45	0.66667	0.46429	16.335
STUN	88	2.9659	46600	0.66071	0.56522	0.63393	16.265
STARS	43	2.1628	46600	0.52941	0.55556	0.50943	16.265
CURT	32	2.7188	46600	0.44444	0.46154	0.49057	16.265
TARO	269	2.6134	46400	0.67213	0.64516	0.70659	16.195
IDLE	144	4.2153	46400	0.30769	0.56522	0.45652	16.195
GINN	33	3.1212	46200	0.6	1	0.49091	16.126
LACED	22	2.9545	46200	0.42424	0.46667	0.44681	16.126
DEME	52	3.3654	46000	0.52941	0.75	0.6	16.056
VILE	30	3.3333	46000	0.53571	0.5	0.56164	16.056
MERI	154	3.7857	46000	0.6	0.48	0.59756	16.056
ENTERS	51	2.5294	46000	0.65854	0.66667	0.75652	16.056
COIL	49	3.2041	46000	0.7284	0.69231	0.72566	16.056
EASING	42	3.8095	46000	0.7093	0.63636	0.77679	16.056
OWNS	36	3.3889	46000	0.63415	0.37037	0.54321	16.056
RESID	82	3.0122	45800	0.76389	0.84211	0.78689	15.986
NISH	119	3.3109	45800	0.5	0.5	0.45833	15.986
RIPS	68	2.9412	45800	0.45122	0.54545	0.50485	15.986
MAID	56	2.6964	45800	0.61364	0.5	0.62162	15.986
RENO	203	2.3448	45800	0.84	0.77778	0.77236	15.986
TASH	110	2.4818	45800	0.75	0.70833	0.77515	15.986
LINN	57	3.1754	45800	0.49153	0.69565	0.56818	15.986
MISTER	30	2.5667	45800	0.56863	0.63158	0.63492	15.986
PEAL	83	2.5783	45600	0.67424	0.66667	0.71257	15.916
SANTO	69	2.7246	45600	0.47368	0.83333	0.49123	15.916
LEASE	89	2.9101	45600	0.82317	0.87692	0.87611	15.916
HOOD	39	3.1795	45600	0.625	0.4	0.59375	15.916
OARED	100	2.29	45400	0.68687	0.71429	0.704	15.846
CARED	38	2.3421	45400	0.53333	0.72727	0.6	15.846
RASER	82	2.3171	45200	0.52308	0.63636	0.65421	15.777
NIDS	61	2.1967	45200	0.47368	0.44444	0.46667	15.777
PAIRE	52	2.8654	45200	0.72727	0.66667	0.76364	15.777
CHINE	44	2.9545	45200	0.76087	0.64706	0.69767	15.777
TITLE	38	4.0526	45200	0.65	0.83333	0.7027	15.777
AVERS	25	4.68	45000	0.46154	0.66667	0.6	15.707
DATER	95	2.1474	45000	0.80916	0.92	0.83951	15.707
TERNE	116	2.75	45000	0.73913	0.76471	0.74797	15.707
ETTIN	50	3.1	45000	0.46809	0.33333	0.5	15.707
FORT	66	3.9394	44800	0.72932	0.90323	0.80214	15.637
TASER	111	2.045	44800	0.81746	0.85185	0.86486	15.637
TOPS	46	3.1522	44800	0.42857	0.5	0.44828	15.637
LOSER	58	2.4828	44800	0.65625	0.85714	0.73786	15.637
HONG	39	3.7436	44800	0.38636	0.61538	0.49351	15.637
PARTS	32	2.3438	44800	0.52459	0.42857	0.58462	15.637
TAPS	63	2.2222	44800	0.51724	0.57143	0.5443	15.637
TALI	82	2.6585	44600	0.625		0.58209	15.567
STATED	23	2.7391	44600	0.45652	0.66667	0.61404	15.567
PATH	47	3.1702	44600	0.6087	0.34783	0.59155	15.567
EARNS	71	2.3521	44600	0.6747	0.81818	0.73438	15.567
HAIRS	46	2.5217	44600	0.52381	0.63636	0.54839	15.567
ROONS	25	2.64	44400	0.44118	0.66667	0.44681	15.497
BORS	39	2.7692	44400	0.35484	0.5	0.43548	15.497
PARD	60	3.4667	44400	0.58571	0.57143	0.57303	15.497
PARTI	42	3.5714	44400	0.69841	0.70588	0.71429	15.497
MALA	49	3.4898	44400	0.62745	0.5	0.58824	15.497
ROTES	34	2.1176	44400	0.51613	0.5	0.5102	15.497
HAWS	33	3.7576	44400	0.38	0.77778	0.41429	15.497
LOON	43	2.9767	44400	0.57576	0.52381	0.66667	15.497
TEARS	99	2.101	44400	0.7482	0.78571	0.83432	15.497
DILL	38	3.1316	44400	0.58333	0.33333	0.65116	15.497
GANE	32	2.375	44200	0.42308	0.6	0.41176	15.428
RESIT	152	2.6513	44200	0.8607	0.76596	0.86752	15.428
LASES	25	2.12	44200	0.46667		0.46512	15.428
ATONE	127	2.937	44200	0.85475	0.91026	0.89855	15.428
DORT	123	2.5203	44200	0.79259	0.77778	0.81218	15.428
TRONS	61	2.4098	44200	0.55172	0.58333	0.56604	15.428
MEER	81	2.6173	44200	0.62963	0.76923	0.61818	15.428
TOUN	65	2.9077	44000	0.62353	0.84211	0.67619	15.358
SCOP	26	4.1154	44000	0.66667	0.54545	0.59701	15.358
TORTE	83	2.3735	44000	0.71591	0.77778	0.744	15.358
TASSE	50	2.52	44000	0.65517	0.64286	0.67073	15.358
OCHES	27	3.2593	44000	0.38	0.5	0.40984	15.358
ESILE	73	2.6575	44000	0.5493	0.54545	0.58095	15.358
DURES	26	2.3462	44000	0.54839	0.375	0.5	15.358
GARE	104	2.1731	44000	0.85714	0.875	0.85549	15.358
TRIG	87	3.3103	43800	0.42105	0.52381	0.43077	15.288
NOLE	145	2.6207	43800	0.80667	0.7381	0.79524	15.288
FRAT	98	3.2959	43800	0.58974	0.73333	0.6746	15.288
CHID	40	3.7	43800	0.67273	0.625	0.71429	15.288
STIM	111	3.2432	43800	0.74803	0.73077	0.76351	15.288
TOSES	31	2.2903	43800	0.43333	0.41667	0.425	15.288
REAMS	39	2.5128	43800	0.48214	0.4	0.54795	15.288
HOIS	123	3.6585	43800	0.73864	0.625	0.75316	15.288
NICE	101	2.4653	43800	0.79381	0.66667	0.78102	15.288
REAK	34	3.7353	43800	0.51724	0.61538	0.58442	15.288
DELL	47	2.617	43800	0.71429	0.75	0.72527	15.288
TOWS	36	3.6944	43800	0.625	0.53125	0.57955	15.288
MOON	35	3.3429	43600	0.5625	0.64286	0.64286	15.218
RELATE	57	3.0175	43600	0.80282	0.875	0.82301	15.218
FEAT	76	2.6579	43600	0.74627	0.76471	0.75806	15.218
LOSS	30	2.9	43600	0.43103	0.5625	0.49254	15.218
IRON	206	4.1117	43400	0.54167	0.82759	0.73239	15.148
HARN	92	2.8261	43400	0.67391	0.58333	0.70455	15.148
SEARE	121	2.2066	43400	0.82517	0.82857	0.87113	15.148
TAIT	113	2.2566	43200	0.81538	0.70833	0.7561	15.079
PALS	53	2.7925	43200	0.3913	0.42857	0.3913	15.079
KITE	48	4.125	43200	0.6962	0.72	0.73718	15.079
MOLL	23	3.913	43200	0.55882	0.37037	0.55952	15.079
CHASE	42	3.0476	43200	0.78182	0.7931	0.75789	15.079
HATES	21	2.0952	43000	0.46667	0.5	0.475	15.009
PLAST	39	3.0256	43000	0.60465	0.66667	0.6875	15.009
USHER	39	3.7436	43000	0.47222	0.58333	0.5875	15.009
MATED	34	2.2353	42800	0.58537	0.53846	0.56897	14.939
HOOR	56	3.1607	42800	0.47059	0.66667	0.48485	14.939
LACK	20	5.85	42800	0.65385	0.6129	0.70707	14.939
DOOL	43	3.5116	42800	0.67164	0.6087	0.67308	14.939
SETA	389	2.2802	42800	0.57143	0.5625	0.53097	14.939
BANE	60	2.6333	42600	0.71429	0.58824	0.73276	14.869
HOER	128	2.6641	42600	0.48	0.64865	0.63975	14.869
ITCHES	20	3.2	42400	0.47059	0.5	0.48837	14.799
SCORE	58	2.5517	42400	0.90698	0.66667	0.79592	14.799
SEEL	103	2.2718	42400	0.7013	0.7619	0.66906	14.799
TEMP	39	4.3846	42400	0.53333	0.35714	0.49057	14.799
CAVE	24	4.2083	42400	0.63077	0.4	0.62821	14.799
ROAST	70	2.7714	42400	0.74242	0.81818	0.75	14.799
PEER	61	3.1803	42400	0.66667	0.76471	0.7546	14.799
PRATE	66	3.0455	42400	0.78667	1	0.78906	14.799
TINED	51	2.098	42200	0.5	0.46667	0.5	14.729
OBES	59	3.1186	42200	0.38272	0.4	0.42708	14.729
LITHE	51	3.7059	42200	0.84058	0.675	0.78862	14.729
SPORT	32	3.5312	42200	0.54167	0.53846	0.63636	14.729
STEP	83	2.5783	42200	0.46429	0.75	0.50847	14.729
TETS	66	2.2727	42200	0.5	0.5	0.475	14.729
MATIN	67	3.0746	42200	0.72131	0.45833	0.71429	14.729
MATS	25	2.32	42000	0.40741	0.46154	0.43902	14.66
SOLES	27	2.1852	42000	0.5122	0.6	0.53333	14.66
BUST	32	4.0625	42000	0.62121	0.29412	0.64286	14.66
GEES	61	2.7049	41800	0.40541	0.4	0.3871	14.59
MAINS	28	2.3929	41800	0.57692	0.5	0.57895	14.59
TACHE	26	2.9615	41800	0.63158	0.625	0.67925	14.59
ENDERS	43	3.3721	41800	0.75	0.80357	0.82456	14.59
LURES	36	2.25	41600	0.45833	0.5	0.4902	14.52
NACH	75	3.0267	41400	0.64615	0.69231	0.67708	14.45
ROUL	41	3.9268	41400	0.71212	0.69231	0.7	14.45
SPUR	31	3.6452	41400	0.53846	0.375	0.48214	14.45
NOTA	154	2.7857	41400	0.80851	0.72222	0.72727	14.45
CARDI	41	3.7317	41400	0.65		0.68605	14.45
TORO	82	2.878	41400	0.62687	0.83333	0.63736	14.45
RUNT	74	2.9459	41200	0.67368	0.77419	0.74242	14.38
SALS	105	2.4476	41200	0.46154	0.64706	0.51852	14.38
ELATES	63	2.5556	41000	0.82857	0.875	0.82051	14.311
FUSE	36	3.2778	41000	0.46875	0.5	0.4717	14.311
SERIN	162	2.9259	41000	0.80435	0.81395	0.84337	14.311
ACTOR	46	3.4348	41000	0.5	0.35	0.55769	14.311
BARES	51	2.1373	41000	0.73973	0.66667	0.72527	14.311
WIDE	55	3.5818	41000	0.80672	0.55556	0.80247	14.311
OATH	85	3.0353	40800	0.53333	0.73333	0.6	14.241
LAMED	28	2.5714	40800	0.41379	0.5	0.4	14.241
KIER	48	3.8333	40800	0.35		0.40299	14.241
SAGES	29	2.3793	40600	0.44444	0.5	0.4375	14.171
LOSH	36	3.1389	40600	0.34615	0.33333	0.37209	14.171
BOTT	33	3.6061	40600	0.7125	0.63636	0.73196	14.171
TRAM	95	3.0842	40600	0.63934	0.66667	0.72115	14.171
CHANT	35	3.5429	40600	0.61702	0.71429	0.68182	14.171
GINS	51	2.2353	40600	0.44737	0.5	0.43396	14.171
PRIM	34	5.7941	40400	0.64557	0.61765	0.6875	14.101
TIGE	84	2.9048	40400	0.84	0.71429	0.79562	14.101
SINTER	48	2.25	40400	0.83019	0.81818	0.78824	14.101
STRAY	40	2.85	40400	0.45946	0.61538	0.53333	14.101
TENDER	32	2.4062	40200	0.64286	0.85	0.7069	14.031
ROSIN	79	2.8101	40200	0.63636	0.75	0.6875	14.031
STEER	78	2.1923	40200	0.77273	0.82353	0.81679	14.031
AVEL	44	4.25	40200	0.55072	0.35714	0.51111	14.031
LINTER	36	2.4444	40200	0.68	0.82353	0.71622	14.031
SOLAN	49	3.0204	40000	0.32143	0.4	0.38462	13.962
BILE	59	2.6949	40000	0.75	0.73333	0.77953	13.962
ECHE	54	3.7222	40000	0.52632	1	0.44776	13.962
RISER	53	2.4528	40000	0.6	0.77273	0.7	13.962
WEED	30	3.5333	40000	0.66667	0.8	0.51515	13.962
NEED	108	2.6111	40000	0.60714	0.70833	0.68944	13.962
TESTER	40	2.35	40000	0.60417	0.8	0.71014	13.962
RARES	86	2.1395	40000	0.80488	0.8	0.78358	13.962
FREE	46	4.9565	39800	0.57143	0.61765	0.6	13.892
DIED	44	2.7045	39800	0.4	0.5	0.425	13.892
EATHE	40	3.35	39800	0.55556	0.6	0.47727	13.892
BONES	20	2.45	39800	0.42857	0.375	0.46341	13.892
TARTS	36	2.5556	39800	0.62857	0.5	0.64557	13.892
HORA	134	3.0522	39600	0.63043	0.73333	0.65591	13.822
LARES	67	2.1343	39600	0.65094	0.75	0.71545	13.822
TAGS	62	2.1613	39600	0.57143	0.64286	0.60241	13.822
WAIN	62	2.9839	39600	0.64198	0.6129	0.65	13.822
NOUT	50	2.92	39600	0.62687	0.66667	0.625	13.822
MUST	37	3.2432	39600	0.63793	0.8	0.65476	13.822
ANGLES	20	3.5	39400	0.62857	0.46154	0.6383	13.752
TROLL	23	3.4348	39400	0.44444	0.57143	0.46512	13.752
GANT	58	2.3448	39400	0.82051	0.73333	0.7767	13.752
MATTE	37	3.7027	39200	0.81132	0.94118	0.84733	13.682
FADE	54	3.2222	39200	0.71579	0.67647	0.77305	13.682
RACED	33	2.7273	39200	0.5	0.71429	0.63514	13.682
SKED	31	3.9032	39200	0.375	0.30769	0.34328	13.682
USERS	43	2.6279	39200	0.5102	0.64706	0.53623	13.682
LOPS	39	3.2821	39000	0.33962		0.3662	13.613
MELL	31	3.0968	39000	0.61702	0.66667	0.58209	13.613
LIDS	43	2.1395	39000	0.48387	0.5	0.4898	13.613
WAITE	41	3.7073	39000	0.81132	0.75	0.78218	13.613
HARP	58	3.4483	38800	0.76471	0.68182	0.70707	13.543
TRODE	72	2.6111	38800	0.70455	0.66667	0.63889	13.543
HOSES	27	2.2222	38800	0.51852	0.6	0.52174	13.543
ARCHES	24	2.8333	38800	0.51515	0.5	0.57447	13.543
STOA	218	2.6835	38800	0.57746	0.75	0.64964	13.543
LOCH	54	3.6481	38800	0.65789	0.47059	0.5942	13.543
BELL	22	3.7273	38600	0.78788	0.28571	0.65517	13.473
BENT	50	2.98	38600	0.63235	0.84211	0.68687	13.473
MASTER	22	2.4545	38600	0.65517	0.6	0.71154	13.473
ABLER	35	3.1429	38600	0.625	0.75	0.58621	13.473
SORED	26	2.3462	38600	0.42857	0.5	0.44118	13.473
TALER	132	2.303	38400	0.79808	0.83929	0.86538	13.403
GENS	37	2.3514	38400	0.41379	0.5	0.43902	13.403
SCARP	22	3.4545	38400	0.51724	0.33333	0.47826	13.403
RUIN	70	3.2286	38400	0.5641	0.22222	0.57812	13.403
PURE	48	3.2917	38400	0.69231	0.76923	0.75862	13.403
SEIS	168	2.7143	38400	0.52941	0.5	0.41935	13.403
MOTI	78	3.4231	38200	0.55556	0.7	0.66216	13.333
PARED	31	2.3548	38200	0.65789	0.61905	0.62319	13.333
SPED	57	2.8772	38000	0.32558	0.33333	0.37736	13.264
DELE	78	2.4231	38000	0.71186	0.71429	0.69792	13.264
BRUT	25	4.36	38000	0.41667	0.85714	0.52083	13.264
DANTS	31	2.1613	38000	0.44444		0.45652	13.264
LOVE	28	4.75	38000	0.68	0.6875	0.67857	13.264
LOID	71	3.1127	38000	0.45455	0.4	0.43902	13.264
BRED	76	3.1842	38000	0.54839	0.61538	0.54545	13.264
RIFT	56	3.9464	38000	0.64615		0.66667	13.264
CHINS	24	2.5	38000	0.41176	0.4	0.39024	13.264
DEES	76	2.1053	37800	0.47059	0.54545	0.4878	13.194
LUSTER	20	3.4	37800	0.53571	0.25	0.63043	13.194
EDIT	225	2.9467	37800	0.76471	0.67568	0.68493	13.194
BALD	30	3.7667	37800	0.64706	0.8	0.6129	13.194
PRISE	42	3.3571	37800	0.6875	0.64706	0.60345	13.194
TEASE	142	2.8239	37800	0.875	0.87342	0.92	13.194
PATIN	51	3.3529	37800	0.70423	0.55	0.74775	13.194
RESTO	124	2.5081	37800	0.67347	0.72222	0.66667	13.194
REWS	65	2.7077	37600	0.59375	0.57895	0.62	13.124
EASTER	51	2.3529	37600	0.7619	0.8	0.8	13.124
MITT	26	3.7692	37600	0.45	0.36842	0.59091	13.124
PINA	82	3.878	37600	0.47826	0.66667	0.55714	13.124
BASES	25	2.36	37400	0.48148	0.5	0.47727	13.054
BOOT	27	3.1481	37400	0.62712	0.55556	0.64474	13.054
SITHE	73	2.7534	37400	0.76056	0.66667	0.71429	13.054
SOON	53	2.4151	37400	0.65	0.57143	0.71429	13.054
DOSS	37	3.0541	37400	0.725	0.55556	0.63235	13.054
SORA	185	2.4486	37400	0.76923	0.83333	0.72656	13.054
MANIS	22	2.5909	37200	0.16667	0.5	0.27273	12.984
WIRES	29	2.3103	37200	0.48837	0.54545	0.53846	12.984
LIMES	32	2.375	37200	0.51852	0.57895	0.60606	12.984
POON	22	3.9545	37200	0.62295	1	0.65714	12.984
CHIA	50	3.06	37000	0.44444	0.4	0.46341	12.914
GOON	33	3.1515	37000	0.64706	0.70588	0.63636	12.914
FARS	80	2.6625	37000	0.80159	0.66667	0.80247	12.914
TREAD	69	2.8406	37000	0.57576	0.76471	0.72368	12.914
LEARE	99	2.5253	37000	0.83696	0.82051	0.89498	12.914
SILL	51	2.451	37000	0.72727	0.81481	0.77	12.914
LEADS	25	2.28	37000	0.53333	0.45455	0.51163	12.914
SHARE	83	2.4458	37000	0.85088	0.86667	0.86585	12.914
TWEE	36	5.3611	36800	0.58333	1	0.61446	12.845
FALL	20	3.4	36800	0.5614	0.66667	0.5873	12.845
OUTERS	29	3.4483	36800	0.61446	0.8	0.73864	12.845
LIAR	191	2.6702	36800	0.5942	0.66667	0.59794	12.845
LINERS	38	2.1579	36800	0.73214	0.7	0.77778	12.845
MANO	76	2.8947	36800	0.64407	0.625	0.64557	12.845
SEME	56	2.7321	36800	0.66667	0.66667	0.56604	12.845
TORTS	29	2.2414	36800	0.44444		0.47368	12.845
TILS	36	2.25	36600	0.4	0.45455	0.42857	12.775
GENTS	28	2.7143	36600	0.53125	0.6	0.55556	12.775
SAVE	36	3.0278	36600	0.69697	0.88889	0.7093	12.775
REDD	69	3.0145	36600	0.59375	1	0.625	12.775
ALTERS	41	2.4634	36600	0.66667	0.77778	0.74074	12.775
COPS	33	3.1212	36600	0.42553	0.27273	0.4697	12.775
TRIER	74	2.5676	36600	0.68889	0.71429	0.67143	12.775
ALTO	135	3.0741	36600	0.62264	0.8	0.60526	12.775
TOES	48	2.0833	36400	0.5	0.5	0.52381	12.705
COAST	39	2.7436	36400	0.71429	0.88889	0.78409	12.705
TRAPS	45	2.9556	36400	0.82609	0.5	0.67647	12.705
PUNT	32	3.4688	36400	0.59375	0.58621	0.62353	12.705
RATA	147	3.4558	36200	0.81481	0.65217	0.67	12.635
ALLOT	25	4.12	36200	0.30769	0.14286	0.25926	12.635
FELL	21	4.2857	36000	0.65789	0.875	0.64706	12.565
FLAN	49	3.8367	36000	0.62791	0.85714	0.66667	12.565
LUNG	23	4.6522	36000	0.60526	0.65217	0.64	12.565
WANS	33	2.8788	36000	0.35556	0.33333	0.38	12.565
TALA	95	3.1158	36000	0.62069	0.53333	0.55385	12.565
WILE	39	3.2308	36000	0.61194	0.63636	0.65979	12.565
FOND	33	3.8788	36000	0.60465	0.5	0.57971	12.565
EANING	22	3.4091	35800	0.5	0.4	0.53333	12.496
FAIR	55	2.8182	35800	0.81013	0.65789	0.7757	12.496
PASS	36	3.8056	35800	0.60317	0.66667	0.73034	12.496
SURA	94	3.2128	35800	0.44737	0.66667	0.47059	12.496
HOTS	66	2.2727	35800	0.56	0.78571	0.60377	12.496
NARD	91	2.4176	35800	0.71875	0.55556	0.65152	12.496
HAIL	74	2.7703	35800	0.81111	0.85714	0.83108	12.496
RASP	64	2.9531	35800	0.60714	0.75	0.67073	12.496
TEIL	226	2.4425	35800	0.73469	0.73469	0.74737	12.496
TOLED	44	2.3409	35600	0.60417	0.5	0.58462	12.426
BATH	42	3.6905	35600	0.88889	0.65625	0.81897	12.426
